Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child
58,1,2,600,0,1,3,4,4,3,7,0,2,4,272220,0,0,1,2
39,1,2,480,1,0,3,4,3,3,3,0,2,0,351315,0,0,0,2
25,2,2,840,1,0,3,4,3,3,3,0,1,2,438480,1,2,1,2
36,1,3,420,1,1,3,5,4,4,6,0,2,4,313725,0,2,1,2
40,2,2,780,0,0,4,4,3,4,7,0,2,2,464370,0,0,1,3
52,1,2,840,0,0,3,4,3,3,3,0,1,0,400000,0,1,0,2
42,1,2,600,0,0,3,4,3,3,3,0,1,2,408150,0,2,0,2
28,1,1,780,0,0,1,3,1,3,2,0,4,3,393375,0,0,1,0
54,1,3,600,0,0,3,4,1,3,2,1,2,3,367245,0,0,0,2
59,2,2,600,0,0,3,4,3,3,5,1,2,0,407955,0,2,0,2
34,2,1,840,1,1,4,4,1,3,3,0,2,3,300000,0,0,1,3
28,2,1,900,1,0,3,4,4,4,3,0,2,4,330495,0,0,0,2
39,2,1,900,1,0,3,4,4,4,28,0,2,4,270000,1,2,0,1
38,1,1,480,1,0,3,4,1,3,3,0,1,4,431730,0,2,0,2
56,1,1,1680,1,1,4,4,4,3,3,0,1,4,511935,0,2,0,3
32,2,1,480,1,1,3,4,4,3,2,0,1,4,265380,0,2,1,1
40,1,1,420,1,1,3,4,4,3,2,0,2,4,319785,0,2,1,2
44,1,1,540,0,0,3,4,4,3,3,0,2,4,314235,0,2,1,2
50,2,1,480,1,0,3,4,3,3,2,0,1,1,526260,0,0,1,2
32,1,1,780,0,1,3,4,4,3,3,0,2,4,348120,0,0,1,2
30,1,1,1020,0,1,3,4,3,3,3,0,1,0,363600,0,1,0,2
30,1,2,420,1,0,3,4,4,3,2,0,1,4,333840,0,2,0,1
38,2,1,540,1,0,3,4,4,3,5,1,1,4,343140,0,0,1,2
21,2,2,420,1,0,2,4,3,3,2,0,3,0,358740,0,1,0,1
50,1,2,960,1,0,2,4,3,3,5,0,3,0,327735,0,1,0,0
33,1,2,480,1,1,2,4,3,3,2,0,3,0,361455,0,1,0,1
53,1,1,1080,1,0,2,3,3,3,24,1,4,2,466230,1,0,1,1
32,1,3,960,0,1,3,4,3,3,2,0,1,0,320820,0,2,1,0
55,2,2,600,1,0,2,4,1,4,2,0,2,3,338100,0,0,0,0
47,1,2,1020,1,1,2,4,4,4,1,0,2,4,269940,0,1,0,0
50,2,1,540,2,1,2,4,1,4,1,0,2,3,375420,0,2,0,0
30,1,1,720,2,0,2,4,4,4,7,0,2,4,260445,1,0,0,0
55,1,2,600,1,0,2,4,4,4,4,0,2,4,277275,1,1,1,0
52,1,1,420,0,0,2,4,1,4,8,0,1,3,376680,0,1,1,0
42,2,1,840,2,1,2,4,1,4,4,0,2,3,442845,0,1,0,0
46,1,2,840,0,0,2,4,3,4,2,0,1,2,416175,0,2,1,0
20,1,1,960,1,1,2,4,4,4,12,0,1,4,250000,1,1,0,0
29,2,3,840,1,1,2,4,1,4,2,0,1,3,390000,0,1,0,0
20,1,2,540,0,1,2,4,3,3,3,0,3,0,323985,0,1,0,0
48,2,2,720,0,0,2,4,2,3,2,0,4,1,373575,0,0,1,0
31,1,2,780,0,0,2,4,3,3,7,0,4,0,310755,0,2,1,1
33,1,1,780,0,1,3,5,2,3,3,0,3,1,600000,0,0,0,0
51,1,1,420,0,1,3,4,4,3,7,0,2,4,269160,0,1,1,1
47,1,1,540,1,0,3,4,3,3,1,0,1,0,372060,0,0,1,1
50,1,1,780,2,0,3,4,1,3,5,0,1,3,453030,0,0,1,1
22,1,1,1020,2,1,3,4,4,3,3,0,1,4,324180,1,2,1,1
46,1,1,480,0,0,1,3,4,3,6,0,5,4,274635,0,0,1,0
52,2,1,960,0,0,2,3,2,3,2,0,4,1,300000,0,0,0,1
35,2,3,840,2,1,2,4,4,4,1,1,2,4,257325,1,1,0,0
50,2,1,1080,1,1,2,4,1,4,3,1,2,3,387210,0,2,1,0
50,2,3,1980,1,1,2,4,3,4,5,1,2,2,272100,0,0,0,0
39,1,1,1920,1,1,4,4,4,3,5,0,2,4,310890,0,0,0,1
40,2,1,540,2,0,2,4,1,3,28,0,3,3,377010,0,1,1,1
30,2,2,480,1,0,3,5,4,3,7,0,2,4,319605,1,0,0,2
44,1,2,1980,0,0,3,5,3,3,20,0,2,0,352830,0,1,1,2
42,2,1,480,0,1,2,4,1,3,2,0,4,3,361095,0,2,0,1
38,1,1,900,0,0,2,4,3,3,2,0,4,2,400000,0,0,0,1
49,1,1,360,0,1,2,4,4,3,4,0,3,4,310000,0,1,0,1
41,1,1,480,2,0,2,4,1,3,2,1,3,3,355425,1,1,0,1
38,1,2,780,1,0,2,4,3,3,7,0,4,0,324960,0,2,1,0
33,1,2,960,1,1,3,5,4,3,3,0,2,4,343515,0,0,0,2
40,1,2,1380,0,0,3,5,3,3,8,0,2,0,318705,0,1,1,1
31,1,3,480,1,0,3,5,4,3,3,0,2,4,347715,0,1,0,2
40,1,2,480,0,0,3,5,3,3,2,0,2,0,348075,0,0,0,1
56,1,2,780,0,1,3,4,4,3,5,0,1,4,300000,0,2,0,2
38,1,2,420,1,0,3,4,1,3,5,0,1,3,400000,0,0,0,1
42,2,2,600,0,1,3,4,3,3,2,0,1,0,379440,0,2,0,1
37,1,2,660,1,1,3,4,4,3,3,0,2,2,394080,0,0,1,1
50,1,3,480,2,1,3,4,1,4,8,0,1,3,429960,0,0,1,0
37,1,2,840,1,0,3,5,4,3,2,0,2,4,313485,1,2,0,1
40,2,2,600,2,0,3,4,4,3,7,0,2,4,359565,1,1,0,1
36,1,2,480,1,1,3,4,4,3,2,0,2,4,306840,0,2,1,1
36,1,3,480,2,0,3,5,3,3,2,0,1,0,343905,0,1,0,1
56,1,2,600,0,0,3,4,1,3,7,0,2,3,443880,0,0,0,1
47,1,2,600,2,1,3,4,3,3,2,0,1,0,328155,0,0,1,0
40,1,2,480,0,0,3,5,1,3,4,0,1,3,485175,0,0,0,1
20,2,1,540,1,0,2,4,4,3,3,0,1,4,349755,0,1,0,1
26,1,2,540,0,1,4,5,1,3,3,0,1,3,381300,0,0,1,3
59,1,2,1680,1,1,3,5,3,3,5,0,1,0,436185,0,1,0,2
26,2,3,480,0,0,3,5,3,3,3,0,2,0,336075,0,0,1,2
47,1,1,420,1,1,3,4,1,3,6,0,2,3,501330,0,0,1,1
60,1,1,480,0,0,3,4,3,3,5,0,1,2,512760,0,0,1,1
54,1,2,780,1,1,2,0,3,3,5,0,2,0,315105,0,0,1,1
36,2,2,1200,0,1,2,3,4,3,2,0,2,4,300000,0,2,0,1
47,1,3,660,1,0,3,4,1,3,8,1,1,3,500000,1,0,1,1
40,1,1,480,2,0,2,4,4,3,2,0,3,4,300000,1,2,0,0
35,1,2,300,0,0,3,5,3,4,6,0,2,0,360000,0,0,0,2
37,1,1,2100,1,0,3,5,4,4,3,0,2,4,323580,0,0,0,2
31,2,1,540,1,0,4,5,4,3,2,0,1,4,323355,0,2,1,3
49,2,1,540,1,0,4,5,4,3,7,0,2,4,321465,1,0,1,1
49,1,1,1740,1,1,3,5,3,3,3,0,2,0,340275,0,2,1,2
38,2,1,900,0,1,4,5,4,3,3,0,2,4,321720,0,0,0,3
43,1,1,300,0,0,3,5,3,3,3,0,1,0,395955,0,1,0,2
45,1,1,2040,1,1,3,5,3,4,3,0,2,0,373155,0,2,0,2
43,2,2,840,0,0,2,0,3,3,3,0,2,0,320880,0,1,0,1
34,1,3,900,1,1,2,2,4,3,12,0,1,4,274395,0,2,0,1
45,1,1,720,0,1,3,4,1,4,5,0,2,3,500000,0,2,0,0
51,1,1,840,0,0,3,4,3,3,5,0,2,2,426135,0,2,1,0
30,2,1,480,1,1,3,4,4,4,7,0,2,4,343140,0,2,1,1
50,1,1,1800,1,1,3,4,3,4,6,0,1,1,534690,1,2,1,1
30,1,1,540,1,0,3,4,4,3,28,0,1,4,320685,0,1,1,1
48,1,1,360,0,1,3,4,1,3,8,0,1,3,400000,0,0,1,0
42,2,1,2100,0,0,3,4,3,3,5,0,2,0,317295,0,2,0,1
39,1,1,720,0,1,3,4,1,3,2,0,2,3,444555,0,0,1,1
43,2,1,2100,0,1,3,5,3,3,3,0,2,0,379860,0,2,0,1
33,2,1,840,1,0,3,4,4,4,2,0,2,4,307890,0,1,0,0
53,2,1,1680,1,0,3,4,3,3,2,0,1,0,414135,0,1,0,1
33,1,1,1200,0,0,2,5,3,3,3,0,3,0,300000,0,0,0,0
37,2,2,780,1,1,2,5,3,3,12,0,4,0,320000,0,0,0,1
36,1,2,900,1,1,2,5,4,3,2,0,3,4,322620,0,1,1,1
35,2,2,600,1,0,2,4,4,3,2,0,3,4,314625,0,1,1,1
28,1,3,960,1,1,2,4,4,3,2,0,3,4,258330,0,0,0,0
25,1,2,1020,1,1,2,4,4,3,2,0,4,4,308100,1,1,0,0
37,2,3,1320,1,0,2,4,3,3,2,0,3,0,258045,1,0,0,1
22,1,2,540,1,1,2,4,1,4,2,0,3,3,500000,1,2,1,0
30,2,2,840,1,0,2,5,1,3,2,0,3,3,484680,0,1,1,1
20,1,2,1740,1,0,2,4,4,3,2,0,5,4,399375,0,1,1,1
27,1,2,960,1,0,3,2,4,3,2,1,1,4,364725,0,1,0,2
26,2,2,960,0,1,2,4,3,3,3,0,5,0,303705,0,1,1,1
38,2,2,420,0,1,2,4,1,3,8,0,4,3,320010,0,1,1,1
26,1,2,900,0,0,2,4,4,4,7,0,3,4,300000,1,1,0,0
46,2,2,900,0,0,2,4,1,4,1,0,4,3,375015,0,2,1,0
33,1,2,480,0,0,2,4,1,3,20,0,3,3,342420,0,1,1,1
20,1,2,600,0,1,2,4,4,3,8,0,3,4,301695,0,1,0,1
58,2,3,1020,0,0,2,4,3,3,20,0,4,0,300000,0,2,1,1
60,1,2,540,0,0,2,4,1,3,5,0,3,3,384090,0,2,0,1
36,1,1,540,0,1,3,5,2,3,3,0,2,1,520000,0,1,1,2
21,2,2,600,1,1,2,4,1,3,3,1,4,3,320000,1,1,0,1
20,1,2,720,1,1,2,4,4,4,2,1,3,4,393210,0,1,1,0
41,2,2,720,1,0,2,4,3,4,3,1,3,0,347145,0,2,0,0
47,2,1,2100,1,1,2,3,3,3,5,0,2,0,305565,0,0,0,1
35,1,2,900,0,1,3,3,4,3,12,0,4,4,329505,0,2,0,2
31,2,1,480,0,1,2,3,4,3,20,0,1,4,268560,0,0,0,1
51,2,1,1320,1,0,3,2,3,3,7,0,2,0,373575,0,0,1,2
48,1,1,1440,1,0,2,3,3,3,7,0,2,0,345375,0,1,0,1
31,1,1,2160,0,0,2,2,3,3,12,0,1,0,345585,0,1,0,1
36,2,2,840,0,1,2,4,4,3,1,1,3,4,270600,0,2,0,0
40,2,2,480,0,0,2,4,3,3,3,1,3,2,444315,0,2,0,0
39,1,2,1920,0,1,2,4,3,3,3,1,4,0,407175,0,0,1,0
44,1,1,420,2,0,3,4,1,3,2,1,2,3,450000,0,1,0,1
55,2,1,600,1,1,3,4,4,3,2,1,2,4,398370,0,2,1,1
43,2,1,1980,0,1,3,4,3,3,28,1,1,0,349320,0,2,0,1
46,1,1,480,0,0,3,4,3,3,16,1,1,2,411165,0,1,0,1
38,1,1,480,2,0,2,4,4,3,2,0,4,4,273690,0,1,0,1
27,2,1,900,1,0,2,4,4,4,7,0,3,4,250000,1,1,0,0
50,1,1,360,2,1,2,4,3,4,7,0,3,2,400000,1,1,1,1
40,1,1,540,1,1,2,5,3,3,7,0,3,0,380000,0,0,0,1
47,1,1,540,2,1,2,4,1,3,2,0,4,3,354210,0,0,1,1
48,2,1,480,2,0,2,5,3,3,3,0,4,0,353070,0,1,0,1
20,1,1,840,0,1,2,4,4,3,5,0,4,4,258930,0,0,1,1
41,2,1,360,0,0,2,4,3,3,3,0,3,0,340000,0,1,1,1
28,1,1,480,0,1,2,4,3,3,12,0,3,0,343920,0,1,0,0
38,1,1,600,0,0,2,4,3,3,1,0,4,0,343140,0,1,0,1
44,1,3,540,1,0,2,5,3,3,3,0,4,0,437535,0,1,1,1
49,1,2,540,2,0,2,5,3,3,1,0,3,2,428580,1,1,0,1
19,1,1,960,1,0,2,4,4,4,1,1,3,4,273990,0,2,0,0
20,1,2,840,0,0,2,5,3,3,3,1,3,0,316380,0,1,1,1
50,1,1,420,1,0,2,5,1,3,12,1,4,3,400455,0,0,0,1
37,1,3,960,1,0,3,5,3,3,3,0,1,0,314415,0,2,0,1
42,1,1,540,1,0,2,4,2,3,8,0,4,1,530000,0,0,1,1
40,1,1,540,1,0,4,4,1,3,2,0,2,3,433635,0,0,1,3
40,1,2,1380,1,1,2,3,3,3,7,0,2,0,344205,0,2,0,1
43,2,3,2100,0,0,2,2,3,3,5,0,2,0,324945,0,2,0,1
56,2,2,780,0,1,2,2,3,3,5,0,1,0,334350,0,2,0,1
38,1,3,1500,0,1,2,3,3,3,20,0,1,0,343935,0,1,0,1
28,1,2,1560,1,0,2,3,3,3,2,0,2,0,360120,0,1,0,1
23,1,2,900,1,0,2,3,4,3,3,0,2,4,260610,1,1,0,1
54,2,2,840,1,0,3,2,3,4,5,0,1,0,358500,0,1,0,2
32,2,2,1920,1,1,2,3,3,3,3,0,1,0,354585,0,0,0,1
43,1,2,900,1,1,2,3,4,3,3,0,1,4,268635,0,2,1,1
46,2,2,540,1,0,2,0,3,3,3,0,2,0,350145,0,1,0,1
57,1,2,480,1,0,2,4,3,4,7,0,2,2,499605,0,2,1,0
52,2,1,900,1,1,2,5,1,4,4,0,1,3,340935,0,0,1,0
47,1,1,420,1,0,2,5,3,4,2,0,2,2,500000,0,1,1,0
30,2,1,1020,0,0,3,2,3,3,5,0,1,0,345435,0,1,0,2
30,2,1,1860,1,1,2,0,3,3,3,0,2,0,325095,0,0,0,1
44,2,1,2160,0,1,2,3,3,3,3,0,2,0,300000,0,1,0,1
40,2,1,780,0,0,2,1,3,3,1,0,2,0,300000,0,0,1,1
43,2,1,2040,1,0,2,3,3,3,2,0,2,0,355980,0,1,0,1
33,1,1,840,0,0,2,0,3,3,1,0,1,0,320175,0,0,0,1
40,1,1,540,0,0,2,0,3,3,3,0,1,2,446565,0,1,1,1
51,1,1,1800,0,0,2,0,3,3,1,0,2,0,315390,0,1,0,1
44,1,1,780,2,0,2,2,4,3,5,0,2,4,267360,0,0,0,1
44,1,1,720,1,0,3,1,4,3,6,0,2,4,323820,0,0,0,2
43,1,2,600,1,0,2,3,1,4,6,0,2,3,336030,0,0,1,1
34,1,2,1980,1,1,3,2,3,3,3,0,4,0,340000,0,1,0,2
43,1,2,1020,1,0,3,1,3,3,1,0,4,0,322275,0,0,0,2
38,2,1,900,1,0,2,3,4,3,2,1,2,4,276990,1,1,0,1
32,1,1,1020,1,0,3,3,4,3,7,0,3,4,273915,1,2,0,2
40,1,3,480,1,0,2,4,1,4,2,0,4,3,366000,0,1,1,0
50,2,1,2100,1,1,2,4,3,4,5,0,3,2,449115,0,1,0,0
53,2,1,540,2,0,2,4,4,4,2,0,4,4,277305,1,1,1,0
45,2,1,660,1,0,2,4,1,4,7,0,3,3,317970,0,0,1,0
57,2,1,840,1,1,2,4,1,4,1,0,3,3,470415,1,0,0,0
50,1,3,480,1,1,2,4,1,4,2,0,3,3,417390,0,1,1,0
48,1,1,780,2,0,2,4,1,4,2,0,4,3,402540,0,0,1,0
35,1,3,540,1,1,2,4,1,4,6,1,3,3,350775,1,1,1,0
33,1,2,840,0,1,2,4,1,4,2,0,4,3,354210,0,0,0,0
38,2,3,720,0,0,2,4,1,4,1,0,3,3,400000,0,1,1,0
46,1,3,1680,1,0,2,4,3,3,7,0,2,2,374445,1,0,0,1
26,1,2,720,0,0,2,4,1,3,2,0,1,3,356400,0,0,1,0
33,1,2,1320,1,0,2,4,4,3,7,1,2,4,253515,1,1,0,1
45,2,2,600,1,0,3,5,3,3,12,0,1,0,345045,0,1,0,1
52,2,2,480,1,1,3,4,4,3,3,0,1,4,325620,0,2,1,2
40,1,2,1920,1,0,3,5,3,3,5,0,1,0,429990,0,2,1,1
35,1,3,600,1,0,3,4,4,3,3,0,1,4,408180,0,2,0,1
20,1,2,480,1,0,3,4,4,3,7,0,2,4,300000,1,1,0,1
40,1,2,1980,1,1,3,5,3,3,3,0,2,0,340000,0,0,0,1
36,1,2,1740,1,0,3,5,3,3,8,0,2,0,400000,0,0,0,1
32,1,2,840,1,0,3,4,3,3,2,0,2,0,366045,0,0,1,1
49,1,2,660,1,0,3,4,1,3,2,0,2,3,386355,0,2,0,1
38,1,3,900,1,1,3,4,3,3,2,0,2,4,323880,0,0,1,1
42,1,1,900,0,0,4,4,4,3,7,0,2,4,362415,0,2,1,1
50,2,2,720,0,0,4,4,2,3,3,0,1,1,500000,0,2,0,1
43,2,1,2100,0,0,3,4,3,3,3,0,2,0,328755,0,0,0,1
50,1,1,660,1,0,3,4,3,3,5,0,2,0,376485,0,1,1,1
52,1,1,660,0,1,3,4,3,3,5,0,2,0,346455,0,1,0,1
49,1,1,540,0,0,3,4,3,3,20,0,1,0,400000,0,1,0,1
28,2,2,900,0,0,3,5,1,3,2,1,2,3,400000,0,0,0,1
51,1,2,720,1,0,3,5,3,3,3,0,1,0,363330,0,1,0,1
35,1,2,1920,1,0,3,4,3,3,3,0,2,0,355440,0,1,0,1
38,1,2,720,0,0,3,4,1,3,12,0,2,3,419880,1,1,1,1
53,1,2,720,1,0,3,4,3,3,3,0,2,0,370950,0,2,0,1
39,1,3,840,2,0,2,5,1,4,7,0,3,4,349320,0,1,1,1
37,2,2,600,1,0,2,5,3,3,2,0,3,0,352755,0,1,0,1
30,1,3,480,1,0,2,5,4,3,2,0,3,4,312795,0,1,1,1
35,1,2,540,1,1,2,5,3,3,3,0,4,0,329925,0,0,0,1
41,1,2,840,1,0,3,4,3,4,8,0,2,0,366450,0,1,1,1
38,1,2,840,1,0,3,4,3,3,12,0,2,0,324405,0,1,0,1
53,1,2,960,1,0,3,4,3,3,5,0,2,0,300000,0,0,0,1
40,2,2,840,1,1,3,4,3,3,2,0,1,0,300000,0,2,0,1
37,1,2,900,0,0,3,4,3,3,5,0,2,0,380850,0,1,1,2
43,2,2,1860,1,0,3,4,3,3,20,0,2,0,330000,0,2,0,1
33,1,2,360,1,0,3,4,1,3,2,0,1,3,345195,0,2,1,2
48,1,2,540,1,0,3,4,3,3,2,0,2,0,342105,0,1,0,1
46,1,2,960,0,0,3,4,3,4,20,0,1,2,560000,0,2,1,2
38,1,2,2040,0,0,3,4,3,3,3,0,2,0,300000,0,0,0,1
30,2,2,540,1,0,3,5,3,3,20,0,2,2,363465,0,0,1,1
24,1,2,1440,1,0,3,4,4,3,2,0,1,4,250000,0,2,0,2
56,1,2,1620,1,0,3,4,3,3,7,0,1,0,333555,0,1,0,1
36,1,2,720,0,0,3,4,3,3,12,0,2,0,344880,0,0,0,1
41,1,2,1620,1,0,3,4,3,3,8,0,2,0,347670,0,0,0,1
38,1,2,1620,1,0,3,4,3,3,3,0,2,2,400000,0,1,1,1
33,1,2,1980,1,1,3,4,3,3,4,0,2,0,311985,0,2,0,1
30,1,2,2100,0,1,3,4,3,3,3,0,2,0,364350,0,2,0,1
45,1,2,1320,0,0,3,4,1,3,2,0,2,2,399270,0,0,1,2
46,1,2,360,0,0,3,4,1,4,2,0,1,3,379395,0,0,0,1
26,1,3,960,2,1,3,4,4,4,2,0,2,4,268815,0,0,1,1
28,1,3,660,0,1,3,4,3,3,3,0,1,0,313860,0,0,1,1
44,2,2,420,1,0,3,4,1,3,1,0,1,3,424695,0,1,1,2
56,1,2,540,1,0,3,4,1,3,2,0,2,3,441855,0,0,1,2
36,1,2,540,2,0,3,4,3,3,7,0,2,0,352335,0,0,0,2
26,2,2,540,1,0,3,4,1,3,2,0,2,0,400000,0,1,0,1
40,1,2,480,1,0,3,5,3,3,3,0,1,0,315000,0,0,1,1
30,1,2,780,1,0,3,4,4,3,2,0,2,4,324495,0,0,0,1
40,1,2,2100,1,1,3,4,3,3,5,0,2,0,354885,0,2,0,1
49,1,2,420,0,0,3,4,1,4,2,0,1,3,400000,0,1,1,1
41,1,2,600,1,0,3,4,1,4,2,0,2,3,392040,0,2,1,1
23,1,2,480,0,0,3,4,1,3,8,0,1,3,363810,1,0,0,1
51,1,2,1140,1,0,3,4,1,4,7,0,2,3,462090,0,2,0,1
25,1,2,780,2,1,3,4,4,4,3,0,1,4,266085,0,2,0,1
37,1,2,2040,0,0,3,4,3,3,3,0,2,0,346155,0,0,0,1
40,1,3,1740,0,1,3,4,3,3,3,0,2,0,373875,0,1,0,1
44,1,2,960,1,0,3,4,3,3,12,0,2,0,343440,0,2,0,1
33,1,2,660,1,1,3,5,3,3,2,0,1,0,308025,0,1,0,1
42,1,2,540,0,0,3,4,4,3,5,0,2,4,330825,0,0,0,1
37,1,2,900,1,1,3,4,3,3,20,0,2,0,249060,0,0,0,1
27,2,2,660,0,0,3,5,3,3,3,0,2,0,317055,0,0,0,1
40,1,1,1680,0,0,3,5,3,3,5,0,1,0,337425,0,0,0,1
53,2,1,780,0,1,3,5,4,3,4,0,1,4,250000,0,0,0,0
27,1,1,480,1,1,3,5,3,3,8,0,2,0,340830,0,2,1,0
39,2,2,420,0,0,2,5,3,3,3,0,3,0,353835,0,0,1,1
56,1,1,480,1,0,3,5,3,3,7,1,2,0,407550,0,1,1,1
52,1,2,600,1,0,3,4,3,3,7,0,2,2,462330,0,2,0,2
32,2,2,600,1,1,2,6,4,3,3,0,3,4,300165,1,1,0,1
40,1,1,540,1,1,4,4,2,4,12,0,1,1,540555,0,0,1,1
30,1,1,840,1,0,4,5,4,3,3,0,2,4,300000,0,0,1,1
39,1,1,540,1,1,4,5,4,3,2,0,1,4,312285,0,2,0,1
40,2,1,1800,1,1,4,5,3,3,3,0,1,0,350000,0,0,0,1
38,1,1,720,0,0,2,6,4,3,4,0,4,4,378660,0,1,0,1
35,1,1,540,1,1,2,5,4,3,3,0,4,4,321390,0,0,1,1
30,1,2,1320,0,0,3,4,3,3,5,1,2,0,333270,0,2,0,1
38,1,1,2100,0,0,2,5,3,3,4,0,5,0,411795,0,2,0,1
26,1,2,660,2,0,3,4,3,3,5,0,4,3,391980,0,1,0,2
51,1,2,420,1,0,3,4,4,3,7,0,4,4,306510,0,0,0,2
32,1,2,540,2,0,3,4,3,3,3,0,4,0,354900,0,1,0,2
10,2,1,900,1,0,3,4,4,3,8,0,2,4,325050,1,1,0,1
51,2,1,840,0,0,3,4,3,3,5,0,2,0,355980,0,0,0,2
39,2,1,1860,1,1,3,5,3,3,12,0,2,0,310000,0,2,0,1
38,1,1,600,1,1,3,4,1,3,7,0,2,3,353280,0,1,1,2
45,1,1,480,1,0,3,4,4,3,5,0,2,4,317940,0,0,0,1
50,1,1,420,0,1,3,4,1,3,2,0,1,3,418455,0,1,0,2
34,2,1,840,0,1,3,4,4,3,2,0,2,4,330000,0,2,1,1
30,1,1,720,0,0,3,4,4,3,5,0,2,4,300000,0,0,0,1
55,2,1,420,1,1,3,4,3,3,2,0,1,0,330615,0,1,0,1
20,1,1,780,0,0,3,4,4,3,3,0,2,4,257025,1,1,1,1
45,2,1,960,1,0,3,4,3,3,5,0,1,0,400000,0,2,0,1
40,2,1,1440,1,0,3,4,1,3,8,0,2,3,384000,0,1,1,1
36,1,1,420,1,0,3,4,4,3,2,0,2,4,310000,0,1,1,1
41,2,1,900,0,0,3,4,3,3,3,0,1,2,548025,0,1,0,2
54,2,1,900,0,0,3,4,1,3,2,0,1,3,434160,0,0,1,1
45,1,1,1680,0,0,3,4,1,3,4,0,2,0,393780,0,1,0,1
47,2,1,420,1,0,3,4,3,3,1,0,2,2,395295,0,0,1,1
44,1,1,420,2,0,3,4,4,3,28,0,2,4,328200,0,1,0,2
45,1,1,840,0,0,3,4,1,4,2,0,1,3,371025,0,2,1,1
35,2,1,660,1,1,3,4,4,3,5,0,2,4,315570,0,0,0,1
47,2,1,480,0,0,3,4,3,3,8,0,1,0,430000,0,0,0,1
28,1,1,840,1,1,3,5,4,3,12,0,2,4,323280,0,0,0,2
33,1,1,1200,0,0,3,4,4,3,12,0,2,4,305220,0,2,1,1
26,1,1,480,1,0,3,4,4,3,3,0,2,4,314025,0,0,0,1
37,1,1,600,2,1,3,4,4,3,4,0,1,4,269850,0,2,1,2
55,1,1,540,1,1,3,5,2,4,6,0,2,1,500000,0,1,0,1
30,1,1,540,0,0,3,4,4,3,2,0,2,4,326655,0,1,0,1
26,1,1,540,1,0,3,4,3,3,2,0,1,0,317895,0,2,0,1
52,1,2,1980,1,1,3,4,3,3,20,0,1,2,500000,0,0,0,2
40,1,2,960,0,0,3,4,3,3,12,0,4,0,300000,0,0,1,2
31,1,2,720,1,0,3,4,3,3,12,0,2,0,264975,0,0,1,1
59,2,1,480,0,0,3,4,3,3,3,1,2,2,520000,0,0,1,1
54,2,1,720,0,0,3,4,1,3,5,1,2,3,400000,0,0,0,2
35,1,2,480,0,1,3,6,3,3,20,0,1,0,362010,0,2,1,1
51,1,2,900,1,0,3,6,2,4,6,0,2,1,550000,0,2,0,1
50,1,1,1380,0,0,3,4,3,3,5,0,1,2,510330,0,0,1,1
40,1,1,840,2,1,3,4,1,3,2,0,2,3,510000,0,0,1,1
27,1,3,960,1,0,2,4,4,4,7,1,2,4,266295,1,1,0,0
35,1,2,600,0,0,3,2,3,3,3,1,2,0,313800,0,0,0,2
46,1,1,660,1,0,3,5,4,3,3,0,4,4,327870,0,0,0,2
36,1,1,360,1,1,3,4,2,3,2,0,4,1,326430,0,0,1,2
30,1,1,780,1,1,4,4,4,3,3,0,4,3,397860,0,2,1,3
38,1,1,720,0,1,3,4,3,3,5,0,3,0,310785,0,2,0,1
59,2,1,480,0,0,3,4,1,3,2,0,5,3,447435,0,0,1,2
21,2,3,900,1,0,1,3,4,3,1,0,2,0,260940,1,1,0,0
30,1,2,1380,1,1,1,1,4,3,2,0,1,4,261510,0,1,0,0
21,1,2,900,1,1,1,3,4,3,2,0,2,4,260310,0,1,0,0
37,2,2,840,0,0,2,2,1,3,8,0,1,3,374730,0,2,1,1
20,1,2,360,1,0,2,0,4,3,2,0,1,4,254730,0,0,0,1
40,1,1,360,2,0,3,6,4,3,3,0,2,4,309930,0,0,1,1
45,1,2,840,1,0,4,4,2,3,8,0,3,1,529875,0,2,1,3
56,1,1,840,0,0,3,4,3,3,3,0,1,2,567900,1,0,1,1
36,2,1,840,1,1,2,1,1,3,2,0,1,3,409425,0,1,1,1
32,2,1,480,1,1,1,1,4,3,2,0,2,4,258975,0,2,1,0
30,1,1,1020,0,1,2,1,3,3,3,0,1,0,300000,0,1,0,1
49,2,1,780,1,0,2,0,3,3,1,0,1,0,294930,0,1,0,1
38,2,1,1740,0,0,2,2,3,3,3,0,2,0,343140,0,1,0,1
34,2,1,1080,1,1,1,1,4,4,2,0,2,4,270000,0,1,1,0
29,2,2,960,1,1,1,3,4,4,1,0,2,4,255075,0,1,0,0
52,1,3,960,1,0,1,1,3,5,3,0,2,2,450000,0,2,0,0
53,1,1,720,1,1,1,3,1,4,2,0,2,3,317010,0,0,1,0
32,2,2,480,1,1,2,5,4,4,2,0,4,4,317805,1,1,1,0
42,1,2,360,0,0,2,5,4,5,7,0,4,4,313710,0,0,0,0
58,1,1,1860,0,1,2,5,3,4,4,0,4,2,413955,0,2,1,0
42,1,2,720,0,0,2,5,4,5,5,0,4,4,331995,1,0,1,0
25,2,2,1320,1,0,1,3,4,3,2,1,2,4,260000,1,0,0,0
40,1,2,480,0,0,1,2,3,5,5,1,1,3,322050,0,2,1,0
