id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup
175,58,Self Enquiry,1,960.0,Salaried,male,1.0,1.0,Deluxe,3.0,6.0,0,1,AVP,13.04117718286548,0,Married,Has Car,0_child,50s
176,31,Company Invited,3,960.0,Small Business,male,1.0,3.0,Basic,3.0,2.0,0,1,Executive,12.412297885905652,0,Divorced,Has Car,0_child,30s
177,32,Company Invited,2,900.0,Small Business,male,1.0,3.0,Basic,3.0,3.0,0,2,Executive,12.455063264745933,1,Single,No Car,0_child,30s
178,60,Self Enquiry,1,660.0,Small Business,male,1.0,1.0,Deluxe,4.0,6.0,1,1,AVP,12.899222326086994,0,Married,Has Car,0_child,60s
179,33,Self Enquiry,2,1380.0,Small Business,female,1.0,1.0,Basic,3.0,2.0,1,1,Executive,12.47015082502123,0,Divorced,No Car,0_child,30s
180,27,Company Invited,2,360.0,Large Business,male,1.0,3.0,Standard,3.0,8.0,1,2,Senior Manager,12.99516843841666,1,Single,No Car,0_child,20s
181,40,Self Enquiry,2,720.0,Salaried,male,2.0,4.0,Deluxe,3.0,2.0,0,2,AVP,13.085504353266831,0,Single,Has Car,0_child,40s
182,25,Self Enquiry,2,960.0,Small Business,male,3.0,5.0,Basic,3.0,3.0,0,1,Executive,12.71599085772278,1,Divorced,No Car,0_child,20s
183,28,Company Invited,2,540.0,Small Business,male,3.0,5.0,Basic,3.0,7.0,0,2,Executive,12.646183916910871,1,Single,No Car,0_child,20s
184,50,Self Enquiry,1,1080.0,Large Business,male,3.0,5.0,Basic,3.0,5.0,0,2,Executive,12.632715252358969,1,Single,Has Car,0_child,50s
185,27,Self Enquiry,1,540.0,Salaried,male,3.0,5.0,Basic,4.0,2.0,1,1,Executive,12.50906565507722,1,Divorced,Has Car,0_child,20s
186,22,Self Enquiry,2,840.0,Salaried,male,2.0,5.0,Basic,3.0,3.0,0,2,Executive,12.645120810155376,1,Single,Has Car,0_child,20s
187,49,Company Invited,1,540.0,Salaried,male,1.0,3.0,Deluxe,3.0,6.0,0,2,AVP,13.127442457014183,0,Single,No Car,0_child,40s
188,24,Self Enquiry,2,480.0,Small Business,male,2.0,4.0,Basic,3.0,1.0,0,3,Executive,12.472968932544156,1,Single,Has Car,0_child,20s
189,51,Self Enquiry,1,1200.0,Salaried,male,2.0,4.0,Basic,3.0,7.0,0,3,Executive,12.611541086966117,0,Divorced,Has Car,0_child,50s
190,24,Self Enquiry,1,480.0,Small Business,male,2.0,3.0,Basic,3.0,2.0,0,4,Executive,12.482628045510204,1,Married,Has Car,0_child,20s
191,31,Company Invited,2,840.0,Small Business,male,2.0,3.0,Basic,4.0,8.0,0,4,Executive,12.473141212012507,1,Divorced,No Car,0_child,30s
192,35,Self Enquiry,1,600.0,Small Business,male,2.0,3.0,Basic,4.0,6.0,0,4,Executive,12.481492451201452,0,Married,No Car,0_child,30s
193,32,Self Enquiry,2,600.0,Small Business,female,2.0,3.0,Deluxe,3.0,1.0,0,4,Manager,12.47852432208691,0,Married,Has Car,0_child,30s
194,60,Company Invited,1,540.0,Small Business,female,2.0,3.0,King,4.0,1.0,0,5,VP,13.032123521754118,0,Divorced,Has Car,0_child,60s
195,46,Company Invited,2,1440.0,Small Business,female,2.0,3.0,Basic,3.0,2.0,0,3,Executive,12.463853344569609,0,Divorced,No Car,0_child,40s
196,39,Company Invited,2,540.0,Small Business,female,2.0,3.0,Basic,4.0,2.0,0,4,Executive,12.49982749131139,0,Single,Has Car,0_child,30s
197,48,Self Enquiry,1,540.0,Large Business,male,2.0,3.0,King,4.0,24.0,0,5,VP,13.070071690051504,0,Divorced,Has Car,0_child,40s
198,54,Self Enquiry,2,840.0,Small Business,male,2.0,3.0,Standard,3.0,5.0,0,4,Senior Manager,12.994532278619134,0,Divorced,No Car,0_child,50s
199,34,Company Invited,3,480.0,Small Business,female,2.0,3.0,Deluxe,3.0,6.0,0,4,Manager,12.477267040164447,0,Married,No Car,0_child,30s
200,47,Self Enquiry,2,660.0,Small Business,female,2.0,3.0,Standard,4.0,2.0,0,3,Senior Manager,12.899222326086994,0,Single,No Car,0_child,40s
201,45,Self Enquiry,1,900.0,Small Business,female,2.0,4.0,Basic,3.0,4.0,0,3,Executive,12.452487311780644,0,Divorced,Has Car,0_child,40s
202,28,Self Enquiry,1,960.0,Large Business,female,2.0,4.0,Basic,4.0,2.0,0,3,Executive,12.468825296104477,0,Married,No Car,0_child,20s
203,40,Self Enquiry,1,1080.0,Large Business,female,2.0,4.0,Basic,3.0,20.0,0,3,Executive,12.496018403910576,0,Married,No Car,0_child,40s
204,29,Company Invited,3,480.0,Small Business,male,2.0,3.0,Standard,3.0,1.0,0,4,Senior Manager,12.915599936584968,0,Single,Has Car,0_child,20s
205,59,Company Invited,1,600.0,Small Business,female,2.0,3.0,Standard,3.0,5.0,0,3,Senior Manager,13.017005083966255,0,Married,Has Car,0_child,50s
206,34,Self Enquiry,1,480.0,Large Business,female,2.0,3.0,Standard,3.0,2.0,0,4,Senior Manager,12.521944865596303,0,Single,No Car,0_child,30s
207,47,Company Invited,1,780.0,Large Business,female,2.0,3.0,Standard,4.0,2.0,0,5,Senior Manager,12.790439580928137,0,Married,Has Car,0_child,40s
208,29,Company Invited,2,660.0,Small Business,male,2.0,3.0,Basic,3.0,2.0,1,4,Executive,12.514369515378691,1,Married,Has Car,0_child,20s
209,37,Company Invited,2,1440.0,Small Business,male,2.0,3.0,Standard,3.0,2.0,1,4,Senior Manager,12.962232183231643,0,Single,Has Car,0_child,30s
210,30,Company Invited,1,1020.0,Large Business,male,2.0,3.0,Basic,3.0,2.0,1,5,Executive,12.496523381692937,0,Married,No Car,0_child,30s
211,52,Self Enquiry,1,900.0,Salaried,male,2.0,3.0,Standard,4.0,3.0,0,3,Senior Manager,12.929848444224032,0,Married,Has Car,0_child,50s
212,46,Self Enquiry,1,1500.0,Salaried,female,2.0,3.0,Basic,3.0,1.0,0,4,Executive,12.506180941677355,0,Divorced,No Car,0_child,40s
213,24,Self Enquiry,2,840.0,Salaried,male,2.0,3.0,Deluxe,3.0,3.0,0,4,Manager,12.46657363672012,0,Divorced,Has Car,0_child,20s
214,30,Self Enquiry,2,780.0,Salaried,male,2.0,3.0,Standard,3.0,2.0,0,3,Manager,12.490503187481444,0,Divorced,Has Car,0_child,30s
215,47,Self Enquiry,2,1920.0,Salaried,male,2.0,3.0,Deluxe,3.0,20.0,0,3,Manager,12.746770614610952,0,Divorced,Has Car,0_child,40s
216,36,Company Invited,3,480.0,Salaried,male,2.0,3.0,Deluxe,3.0,1.0,0,5,Manager,12.611541086966117,0,Married,Has Car,0_child,30s
217,58,Self Enquiry,1,840.0,Salaried,male,2.0,3.0,Standard,3.0,5.0,0,4,Senior Manager,12.806778277825169,0,Married,No Car,0_child,50s
218,33,Self Enquiry,3,840.0,Salaried,male,2.0,3.0,Super Deluxe,3.0,2.0,0,4,AVP,12.932971283168836,0,Divorced,Has Car,0_child,30s
219,31,Company Invited,2,540.0,Salaried,male,2.0,3.0,Basic,3.0,12.0,0,4,Executive,12.89404646731612,1,Married,No Car,0_child,30s
220,49,Self Enquiry,2,900.0,Salaried,male,2.0,4.0,Basic,4.0,2.0,0,4,Executive,12.762629473901423,0,Married,Has Car,0_child,40s
221,50,Company Invited,2,540.0,Salaried,male,2.0,3.0,Basic,3.0,1.0,0,4,Executive,12.52183548672236,0,Married,Has Car,0_child,50s
222,20,Self Enquiry,3,780.0,Salaried,female,2.0,3.0,Basic,3.0,2.0,1,4,Executive,12.44843433963728,0,Divorced,Has Car,0_child,20s
223,26,Company Invited,2,840.0,Salaried,male,2.0,3.0,Basic,4.0,1.0,1,3,Executive,12.764519178725047,1,Single,No Car,0_child,20s
224,22,Company Invited,2,540.0,Salaried,male,2.0,3.0,Basic,3.0,3.0,1,3,Executive,12.481432864791325,1,Married,Has Car,0_child,20s
225,50,Company Invited,2,600.0,Salaried,male,1.0,4.0,Deluxe,3.0,2.0,0,1,AVP,13.211584145224888,0,Married,No Car,0_child,50s
226,59,Company Invited,2,600.0,Salaried,female,1.0,3.0,Deluxe,4.0,6.0,0,2,AVP,13.304686600863562,0,Single,Has Car,0_child,50s
227,39,Company Invited,1,1020.0,Salaried,female,1.0,3.0,Deluxe,3.0,2.0,0,2,AVP,13.197602566633543,0,Single,No Car,0_child,30s
228,40,Self Enquiry,2,780.0,Small Business,male,2.0,4.0,Standard,3.0,7.0,0,3,Senior Manager,12.793862088206213,0,Married,Has Car,0_child,40s
229,20,Self Enquiry,1,600.0,Small Business,female,3.0,4.0,Basic,4.0,2.0,0,5,Executive,12.611541086966117,0,Divorced,Has Car,0_child,20s
230,57,Self Enquiry,2,480.0,Small Business,female,1.0,5.0,King,4.0,16.0,0,1,VP,13.196405347379956,0,Married,Has Car,0_child,50s
231,39,Company Invited,2,540.0,Salaried,male,3.0,4.0,Basic,3.0,2.0,0,3,Manager,12.51210776573342,0,Divorced,No Car,0_child,30s
232,38,Self Enquiry,3,1200.0,Small Business,male,2.0,4.0,Deluxe,3.0,2.0,0,4,Manager,12.73670383776449,0,Divorced,No Car,1_child,30s
233,36,Self Enquiry,3,900.0,Small Business,female,2.0,4.0,Deluxe,4.0,5.0,0,3,Manager,12.899222326086994,0,Single,No Car,1_child,30s
234,24,Self Enquiry,3,1620.0,Salaried,male,2.0,5.0,Deluxe,3.0,12.0,0,4,Manager,12.71999148038232,0,Single,No Car,1_child,20s
235,31,Self Enquiry,2,,Salaried,male,2.0,4.0,Deluxe,4.0,8.0,0,3,Manager,12.611541086966117,0,Divorced,Has Car,1_child,30s
236,23,Self Enquiry,2,780.0,Small Business,male,2.0,4.0,Deluxe,3.0,1.0,1,3,Manager,12.746246369729992,0,Single,No Car,1_child,20s
237,33,Self Enquiry,1,840.0,Small Business,male,2.0,4.0,Standard,3.0,4.0,0,3,Senior Manager,12.933804810838872,0,Divorced,Has Car,1_child,30s
238,32,Company Invited,1,540.0,Small Business,female,2.0,4.0,Basic,3.0,2.0,0,3,Executive,12.683954534629354,0,Divorced,Has Car,1_child,30s
239,52,Self Enquiry,1,900.0,Small Business,female,2.0,4.0,Deluxe,3.0,8.0,0,3,Manager,12.811742886197443,0,Married,Has Car,1_child,50s
240,30,Company Invited,1,600.0,Small Business,male,2.0,4.0,Basic,3.0,5.0,0,3,Executive,12.466226777144666,0,Married,Has Car,1_child,30s
241,32,Company Invited,1,,Small Business,female,2.0,4.0,Basic,3.0,3.0,0,4,Executive,12.611541086966117,0,Married,Has Car,1_child,30s
242,42,Company Invited,1,960.0,Salaried,male,2.0,4.0,Standard,3.0,5.0,1,3,Senior Manager,12.967499776842798,0,Married,Has Car,1_child,40s
243,45,Self Enquiry,1,420.0,Salaried,male,2.0,4.0,Deluxe,4.0,6.0,0,1,AVP,13.235693848424024,0,Single,No Car,0_child,40s
244,40,Company Invited,2,900.0,Large Business,male,2.0,4.0,Standard,3.0,4.0,0,2,Senior Manager,12.736983209679432,0,Married,No Car,1_child,40s
245,52,Self Enquiry,2,960.0,Small Business,female,2.0,4.0,Deluxe,3.0,2.0,0,1,Manager,12.611541086966117,0,Single,Has Car,1_child,50s
246,45,Company Invited,3,960.0,Small Business,female,2.0,4.0,Standard,3.0,8.0,0,1,Senior Manager,12.915821256587543,0,Divorced,No Car,1_child,40s
247,56,Self Enquiry,2,660.0,Salaried,male,2.0,4.0,Deluxe,3.0,1.0,0,1,Manager,12.766662244871606,0,Married,Has Car,1_child,50s
248,40,Self Enquiry,1,840.0,Small Business,male,3.0,4.0,Standard,3.0,4.0,0,2,Senior Manager,12.874865656221548,0,Divorced,Has Car,0_child,40s
249,51,Company Invited,1,480.0,Large Business,female,2.0,4.0,Deluxe,3.0,3.0,0,2,Executive,12.883512103217038,0,Married,No Car,1_child,50s
250,47,Self Enquiry,1,780.0,Small Business,female,2.0,4.0,Deluxe,3.0,2.0,0,2,Manager,12.765691290604371,0,Married,No Car,1_child,40s
251,36,Self Enquiry,1,360.0,Small Business,male,2.0,4.0,Basic,4.0,1.0,0,2,Executive,12.506180941677355,0,Married,Has Car,1_child,30s
252,29,Self Enquiry,2,540.0,Salaried,male,3.0,4.0,Basic,3.0,4.0,1,1,Executive,12.899222326086994,1,Single,No Car,0_child,20s
253,40,Self Enquiry,1,1260.0,Small Business,female,2.0,4.0,Standard,3.0,8.0,1,1,Senior Manager,12.944577916951792,0,Single,No Car,1_child,40s
254,32,Company Invited,1,720.0,Small Business,female,2.0,4.0,Basic,3.0,4.0,1,2,Executive,12.46720923363441,0,Divorced,Has Car,1_child,30s
255,43,Company Invited,2,1980.0,Small Business,male,2.0,5.0,Deluxe,3.0,8.0,0,3,Manager,13.027714179103592,0,Married,No Car,1_child,40s
256,30,Company Invited,2,540.0,Salaried,male,2.0,5.0,Deluxe,3.0,1.0,0,3,Manager,12.68993603305748,0,Single,No Car,1_child,30s
257,38,Self Enquiry,2,1500.0,Salaried,male,2.0,5.0,Deluxe,4.0,32.0,0,3,Manager,12.73579165983244,0,Single,No Car,1_child,30s
258,43,Self Enquiry,2,600.0,Salaried,male,2.0,5.0,Deluxe,3.0,7.0,0,3,Manager,12.611541086966117,0,Divorced,No Car,1_child,40s
259,47,Company Invited,2,,Salaried,female,2.0,5.0,Deluxe,3.0,20.0,1,4,Manager,12.67507890256556,0,Married,No Car,1_child,40s
260,40,Self Enquiry,1,540.0,Salaried,male,2.0,5.0,Deluxe,3.0,3.0,1,3,Manager,12.729368195578433,0,Married,Has Car,1_child,40s
261,45,Self Enquiry,1,840.0,Small Business,male,2.0,3.0,King,4.0,3.0,0,2,VP,12.676079399771028,0,Married,No Car,0_child,40s
262,40,Company Invited,1,1020.0,Salaried,male,2.0,3.0,Basic,3.0,4.0,0,2,Executive,12.611541086966117,0,Divorced,Has Car,0_child,40s
263,38,Company Invited,1,780.0,Small Business,male,2.0,1.0,Basic,3.0,2.0,0,2,Executive,12.611541086966117,0,Divorced,No Car,0_child,30s
264,39,Company Invited,2,,Small Business,male,2.0,2.0,Deluxe,3.0,1.0,0,2,Manager,12.590470727326515,0,Single,Has Car,0_child,30s
265,40,Self Enquiry,3,600.0,Salaried,male,2.0,2.0,Deluxe,3.0,3.0,0,1,Manager,12.712697458231554,0,Single,No Car,0_child,40s
266,32,Company Invited,1,540.0,Small Business,female,2.0,3.0,Basic,3.0,4.0,0,2,Executive,12.485297808919125,1,Single,No Car,0_child,30s
267,30,Self Enquiry,2,900.0,Small Business,male,2.0,1.0,Basic,3.0,2.0,0,2,Executive,12.487564347111636,1,Single,Has Car,0_child,30s
268,51,Company Invited,2,480.0,Salaried,male,2.0,2.0,Standard,3.0,2.0,0,2,Manager,12.912200215142152,0,Single,No Car,0_child,50s
269,39,Self Enquiry,3,660.0,Small Business,male,2.0,5.0,Deluxe,3.0,2.0,0,2,Manager,12.715945815856358,0,Single,No Car,1_child,30s
270,35,Company Invited,1,660.0,Small Business,female,2.0,5.0,Deluxe,3.0,2.0,0,2,Manager,12.737512331995456,0,Single,No Car,1_child,30s
271,34,Self Enquiry,1,480.0,Small Business,male,2.0,3.0,Basic,3.0,1.0,0,1,Executive,12.611541086966117,0,Married,Has Car,0_child,30s
272,40,Company Invited,2,480.0,Salaried,male,2.0,3.0,Basic,3.0,1.0,0,2,Executive,12.506180941677355,0,Single,Has Car,0_child,40s
273,51,Self Enquiry,2,540.0,Small Business,male,2.0,3.0,King,3.0,1.0,0,1,VP,12.611541086966117,0,Single,Has Car,0_child,50s
274,48,Company Invited,2,1380.0,Small Business,male,2.0,4.0,Deluxe,3.0,2.0,0,2,Manager,12.802863098846013,0,Single,Has Car,1_child,40s
275,52,Self Enquiry,3,600.0,Small Business,female,2.0,4.0,Basic,3.0,3.0,0,1,Executive,12.492983170415664,1,Single,No Car,1_child,50s
276,54,Company Invited,2,900.0,Small Business,male,2.0,4.0,Deluxe,3.0,5.0,0,1,Manager,12.899222326086994,0,Divorced,Has Car,1_child,50s
277,30,Self Enquiry,1,540.0,Large Business,male,2.0,4.0,Basic,3.0,7.0,1,1,Executive,12.50161499490616,1,Divorced,No Car,0_child,30s
278,49,Self Enquiry,2,540.0,Salaried,female,2.0,3.0,King,3.0,5.0,1,1,VP,12.56214090547338,0,Married,No Car,0_child,40s
279,30,Company Invited,2,960.0,Salaried,female,2.0,3.0,Standard,3.0,2.0,0,1,Senior Manager,13.047340217363129,0,Divorced,Has Car,0_child,30s
280,55,Self Enquiry,1,960.0,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,2,AVP,12.738437622903884,0,Divorced,Has Car,1_child,50s
281,40,Self Enquiry,1,900.0,Small Business,male,2.0,4.0,Basic,3.0,12.0,0,2,Executive,12.479894101918768,0,Single,No Car,1_child,40s
282,50,Company Invited,1,960.0,Salaried,male,2.0,3.0,Deluxe,3.0,5.0,0,2,AVP,13.101468593922643,0,Married,Has Car,0_child,50s
283,46,Company Invited,2,300.0,Salaried,male,3.0,4.0,Standard,3.0,2.0,0,1,Senior Manager,12.910755533233282,0,Married,No Car,2_child,40s
284,21,Company Invited,2,540.0,Small Business,female,3.0,4.0,Basic,3.0,3.0,0,2,Executive,12.650328887356098,0,Single,No Car,2_child,20s
285,42,Self Enquiry,2,600.0,Small Business,male,3.0,4.0,King,4.0,4.0,0,2,VP,13.112618045537433,0,Married,Has Car,2_child,40s
286,30,Self Enquiry,2,900.0,Salaried,male,3.0,4.0,Deluxe,3.0,2.0,0,1,AVP,12.899222326086994,0,Married,Has Car,2_child,30s
287,40,Self Enquiry,2,480.0,Small Business,male,3.0,4.0,Standard,3.0,3.0,0,1,Senior Manager,12.743138951301194,0,Divorced,No Car,2_child,40s
288,29,Self Enquiry,2,600.0,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,12.757500719718378,0,Single,No Car,2_child,20s
289,50,Self Enquiry,3,1920.0,Salaried,male,3.0,4.0,Deluxe,3.0,5.0,0,2,AVP,13.172668583793676,0,Divorced,Has Car,2_child,50s
290,57,Company Invited,2,360.0,Large Business,female,3.0,4.0,Standard,3.0,5.0,0,2,Senior Manager,13.172554464584625,0,Divorced,Has Car,2_child,50s
291,38,Company Invited,2,840.0,Salaried,female,3.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,12.835043905871554,0,Single,Has Car,2_child,30s
292,46,Self Enquiry,2,480.0,Small Business,male,3.0,4.0,Deluxe,3.0,2.0,0,2,Manager,12.787005319855028,0,Single,No Car,2_child,40s
293,42,Self Enquiry,2,720.0,Small Business,male,3.0,4.0,Standard,4.0,2.0,0,1,Senior Manager,13.090503189003991,1,Married,Has Car,2_child,40s
294,41,Self Enquiry,2,780.0,Salaried,male,3.0,4.0,King,3.0,2.0,0,1,Senior Manager,12.939656146247575,0,Married,Has Car,2_child,40s
295,47,Self Enquiry,2,360.0,Salaried,male,3.0,4.0,Deluxe,3.0,4.0,0,2,AVP,13.053851104696994,0,Single,Has Car,2_child,40s
296,26,Self Enquiry,2,780.0,Small Business,female,3.0,4.0,Deluxe,3.0,12.0,0,2,Manager,12.765691290604371,0,Single,No Car,2_child,20s
297,54,Self Enquiry,2,960.0,Small Business,male,3.0,4.0,Standard,4.0,20.0,0,2,Senior Manager,12.860585540954313,0,Single,Has Car,2_child,50s
298,30,Self Enquiry,2,840.0,Salaried,male,3.0,4.0,Standard,4.0,20.0,0,2,Senior Manager,12.995032152524992,0,Married,No Car,2_child,30s
299,40,Self Enquiry,2,1860.0,Small Business,male,3.0,4.0,Deluxe,3.0,2.0,0,1,Manager,12.644330802262578,0,Divorced,No Car,2_child,40s
300,30,Company Invited,2,1320.0,Salaried,male,3.0,4.0,Standard,3.0,3.0,0,2,Senior Manager,12.89412185348179,1,Single,No Car,2_child,30s
301,35,Company Invited,3,480.0,Small Business,male,3.0,4.0,Standard,3.0,2.0,0,1,Senior Manager,12.611541086966117,0,Married,No Car,2_child,30s
302,30,Company Invited,2,840.0,Small Business,female,3.0,4.0,Standard,4.0,3.0,0,2,Senior Manager,12.781663014843064,0,Single,No Car,2_child,30s
303,29,Company Invited,3,600.0,Salaried,female,3.0,4.0,Basic,3.0,3.0,1,2,Executive,12.64917387866138,1,Married,No Car,2_child,20s
304,40,Self Enquiry,2,1740.0,Small Business,male,3.0,4.0,Standard,4.0,7.0,1,2,Senior Manager,12.868969359704067,1,Single,No Car,2_child,40s
305,42,Self Enquiry,1,900.0,Salaried,male,2.0,3.0,Basic,3.0,20.0,0,2,Executive,12.464664418475865,0,Single,No Car,0_child,40s
306,39,Self Enquiry,2,780.0,Salaried,male,2.0,3.0,King,3.0,12.0,0,2,Senior Manager,12.99941803996722,0,Single,No Car,0_child,30s
307,28,Self Enquiry,1,960.0,Salaried,male,2.0,3.0,Basic,3.0,7.0,0,2,Executive,12.48880875685644,1,Single,No Car,0_child,20s
308,24,Company Invited,2,960.0,Small Business,male,2.0,3.0,Basic,3.0,8.0,0,2,Executive,12.48325352293096,0,Single,No Car,0_child,20s
309,51,Self Enquiry,1,840.0,Large Business,male,3.0,4.0,Deluxe,4.0,6.0,0,2,VP,13.180634172318978,0,Divorced,Has Car,2_child,50s
310,35,Self Enquiry,1,960.0,Small Business,female,3.0,4.0,Basic,3.0,2.0,0,1,Executive,12.662234036516644,0,Single,No Car,2_child,30s
311,53,Self Enquiry,1,1680.0,Salaried,male,3.0,4.0,Deluxe,3.0,6.0,0,2,Manager,12.720305458230024,0,Married,No Car,2_child,50s
312,25,Self Enquiry,1,840.0,Salaried,male,3.0,4.0,Basic,3.0,3.0,0,2,Executive,12.611541086966117,0,Single,Has Car,2_child,20s
313,39,Company Invited,1,480.0,Small Business,female,3.0,4.0,Standard,4.0,3.0,0,1,Senior Manager,12.913384038338322,0,Single,Has Car,2_child,30s
314,30,Self Enquiry,1,1320.0,Salaried,male,3.0,4.0,Deluxe,3.0,7.0,0,2,Manager,12.6410997921206,0,Married,No Car,2_child,30s
315,39,Company Invited,1,540.0,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,12.6686770932223,0,Married,No Car,2_child,30s
316,55,Self Enquiry,1,360.0,Salaried,male,3.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,12.808668554697103,0,Married,No Car,2_child,50s
317,37,Company Invited,1,840.0,Small Business,male,3.0,4.0,Basic,3.0,3.0,0,2,Executive,12.468440756144114,0,Married,No Car,2_child,30s
318,30,Company Invited,1,,Small Business,female,4.0,4.0,Basic,3.0,3.0,0,2,Executive,12.658567639267432,0,Married,Has Car,3_child,30s
319,34,Self Enquiry,1,420.0,Salaried,male,3.0,4.0,Basic,3.0,3.0,0,2,Executive,12.611541086966117,0,Divorced,No Car,2_child,30s
320,36,Self Enquiry,1,900.0,Small Business,male,3.0,4.0,Basic,3.0,7.0,0,2,Executive,12.611541086966117,0,Single,No Car,2_child,30s
321,40,Self Enquiry,1,720.0,Salaried,male,3.0,4.0,Basic,4.0,3.0,0,2,Executive,12.520850538115411,0,Single,No Car,2_child,40s
322,51,Company Invited,1,780.0,Salaried,male,3.0,4.0,Deluxe,3.0,4.0,0,1,AVP,13.14510481940612,0,Divorced,Has Car,2_child,50s
323,37,Self Enquiry,1,600.0,Small Business,male,3.0,4.0,Basic,3.0,7.0,0,2,Executive,12.650184584203783,0,Married,Has Car,2_child,30s
324,31,Self Enquiry,1,540.0,Small Business,male,3.0,4.0,Basic,3.0,3.0,0,2,Executive,12.735659177721011,1,Single,No Car,2_child,30s
325,38,Self Enquiry,2,,Small Business,male,3.0,5.0,Deluxe,3.0,7.0,0,2,Manager,12.687992493786243,0,Married,No Car,2_child,30s
326,35,Self Enquiry,2,1920.0,Small Business,male,3.0,4.0,Deluxe,3.0,12.0,0,2,Manager,12.729945779133065,0,Single,No Car,2_child,30s
327,38,Self Enquiry,2,720.0,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,12.697122001652566,0,Single,No Car,2_child,30s
328,41,Self Enquiry,2,960.0,Salaried,male,3.0,4.0,Deluxe,3.0,2.0,0,1,Manager,12.933043791422724,0,Married,Has Car,2_child,40s
329,27,Self Enquiry,2,420.0,Salaried,male,3.0,5.0,Deluxe,3.0,3.0,0,2,Manager,12.907599617360695,0,Single,No Car,2_child,20s
330,30,Self Enquiry,2,480.0,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Senior Manager,12.668440949727822,0,Married,No Car,2_child,30s
331,53,Self Enquiry,2,900.0,Small Business,female,3.0,4.0,Standard,3.0,4.0,0,2,Senior Manager,12.876631622676696,0,Divorced,Has Car,2_child,50s
332,26,Self Enquiry,3,1680.0,Salaried,male,3.0,4.0,Deluxe,3.0,2.0,0,1,Manager,12.75875301035009,0,Married,Has Car,2_child,20s
333,40,Company Invited,2,960.0,Small Business,male,3.0,4.0,Deluxe,3.0,7.0,0,1,Manager,12.742744362713127,0,Single,No Car,2_child,40s
334,36,Self Enquiry,2,540.0,Small Business,male,4.0,4.0,Standard,3.0,3.0,0,2,Senior Manager,12.889664317284469,0,Married,Has Car,3_child,30s
335,30,Self Enquiry,1,480.0,Salaried,female,3.0,4.0,Basic,3.0,2.0,1,2,Executive,12.787089222796151,0,Married,No Car,2_child,30s
336,23,Self Enquiry,1,840.0,Salaried,male,3.0,4.0,Basic,3.0,7.0,1,2,Executive,12.63276420341934,0,Single,Has Car,1_child,20s
337,30,Self Enquiry,2,540.0,Small Business,female,3.0,6.0,Basic,3.0,3.0,1,1,Executive,12.482286711040832,0,Divorced,No Car,0_child,30s
338,32,Self Enquiry,2,600.0,Large Business,male,3.0,4.0,Basic,3.0,12.0,1,1,Executive,12.938539092079218,1,Divorced,No Car,2_child,30s
