Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child
45,Self Enquiry,1,900.0,Small Business,female,2.0,4.0,Basic,3.0,4,0,3,Executive,255885.0,0,Divorced,Has Car,0_child
28,Self Enquiry,1,960.0,Large Business,female,2.0,4.0,Basic,4.0,2,0,3,Executive,260100.0,0,Married,No Car,0_child
40,Self Enquiry,1,1080.0,Large Business,female,2.0,4.0,Basic,3.0,20,0,3,Executive,267270.0,0,Married,No Car,0_child
29,Company Invited,3,480.0,Small Business,male,2.0,3.0,Standard,3.0,1,0,4,Senior Manager,406605.0,0,Single,Has Car,0_child
59,Company Invited,1,600.0,Small Business,female,2.0,3.0,Standard,3.0,5,0,3,Senior Manager,450000.0,0,Married,Has Car,0_child
34,Self Enquiry,1,480.0,Large Business,female,2.0,3.0,Standard,3.0,2,0,4,Senior Manager,274290.0,0,Single,No Car,0_child
47,Company Invited,1,780.0,Large Business,female,2.0,3.0,Standard,4.0,2,0,5,Senior Manager,358770.0,0,Married,Has Car,0_child
0,Company Invited,2,660.0,Small Business,male,2.0,3.0,Basic,3.0,2,1,4,Executive,272220.0,1,Married,Has Car,0_child
37,Company Invited,2,1440.0,Small Business,male,2.0,3.0,Standard,3.0,2,1,4,Senior Manager,426015.0,0,Single,Has Car,0_child
30,Company Invited,1,1020.0,Large Business,male,2.0,3.0,Basic,3.0,2,1,5,Executive,267405.0,0,Married,No Car,0_child
52,Self Enquiry,1,900.0,Salaried,male,2.0,3.0,Standard,4.0,3,0,3,Senior Manager,412440.0,0,Married,Has Car,0_child
46,Self Enquiry,1,1500.0,Salaried,female,2.0,3.0,Basic,3.0,1,0,4,Executive,270000.0,0,Divorced,No Car,0_child
24,Self Enquiry,2,840.0,Salaried,male,2.0,3.0,Deluxe,3.0,3,0,4,Manager,259515.0,0,Divorced,Has Car,0_child
30,Self Enquiry,2,780.0,Salaried,male,2.0,3.0,Standard,3.0,2,0,3,Manager,265800.0,0,Divorced,Has Car,0_child
47,Self Enquiry,2,1920.0,Salaried,male,2.0,3.0,Deluxe,3.0,20,0,3,Manager,343440.0,0,Divorced,Has Car,0_child
0,Company Invited,3,480.0,Salaried,male,2.0,3.0,Deluxe,3.0,1,0,5,Manager,300000.0,0,Married,Has Car,0_child
58,Self Enquiry,1,840.0,Salaried,male,2.0,3.0,Standard,3.0,5,0,4,Senior Manager,364680.0,0,Married,No Car,0_child
33,Self Enquiry,3,840.0,Salaried,male,2.0,3.0,Super Deluxe,3.0,2,0,4,AVP,413730.0,0,Divorced,Has Car,0_child
31,Company Invited,2,540.0,Salaried,male,2.0,3.0,Basic,3.0,12,0,4,Executive,397935.0,1,Married,No Car,0_child
49,Self Enquiry,2,900.0,Salaried,male,2.0,4.0,Basic,4.0,2,0,4,Executive,348930.0,0,Married,Has Car,0_child
50,Company Invited,2,540.0,Salaried,male,2.0,3.0,Basic,3.0,1,0,4,Executive,274260.0,0,Married,Has Car,0_child
20,Self Enquiry,3,780.0,Salaried,female,2.0,3.0,Basic,3.0,2,1,4,Executive,254850.0,0,Divorced,Has Car,0_child
26,Company Invited,2,840.0,Salaried,male,2.0,3.0,Basic,4.0,1,1,3,Executive,349590.0,1,Single,No Car,0_child
22,Company Invited,2,540.0,Salaried,male,2.0,3.0,Basic,3.0,3,1,3,Executive,263400.0,1,Married,Has Car,0_child
50,Company Invited,2,600.0,Salaried,male,1.0,4.0,Deluxe,3.0,2,0,1,AVP,546660.0,0,Married,No Car,0_child
59,Company Invited,2,600.0,Salaried,female,1.0,3.0,Deluxe,4.0,6,0,2,AVP,600000.0,0,Single,Has Car,0_child
39,Company Invited,1,1020.0,Salaried,female,1.0,3.0,Deluxe,3.0,2,0,2,AVP,539070.0,0,Single,No Car,0_child
40,Self Enquiry,2,780.0,Small Business,male,2.0,4.0,Standard,3.0,7,0,3,Senior Manager,360000.0,0,Married,Has Car,0_child
20,Self Enquiry,1,600.0,Small Business,female,3.0,4.0,Basic,4.0,2,0,5,Executive,300000.0,0,Divorced,Has Car,0_child
57,Self Enquiry,2,480.0,Small Business,female,1.0,5.0,King,4.0,16,0,1,VP,538425.0,0,Married,Has Car,0_child
39,Company Invited,2,540.0,Salaried,male,3.0,4.0,Basic,3.0,2,0,3,Manager,271605.0,0,Divorced,No Car,0_child
38,Self Enquiry,3,1200.0,Small Business,male,2.0,4.0,Deluxe,3.0,2,0,4,Manager,340000.0,0,Divorced,No Car,1_child
36,Self Enquiry,3,900.0,Small Business,female,2.0,4.0,Deluxe,4.0,5,0,3,Manager,400000.0,0,Single,No Car,1_child
24,Self Enquiry,3,1620.0,Salaried,male,2.0,5.0,Deluxe,3.0,12,0,4,Manager,334365.0,0,Single,No Car,1_child
31,Self Enquiry,2,,Salaried,male,2.0,4.0,Deluxe,4.0,8,0,3,Manager,300000.0,0,Divorced,Has Car,1_child
23,Self Enquiry,2,780.0,Small Business,male,2.0,4.0,Deluxe,3.0,1,1,3,Manager,343260.0,0,Single,No Car,1_child
33,Self Enquiry,1,840.0,Small Business,male,2.0,4.0,Standard,3.0,4,0,3,Senior Manager,414075.0,0,Divorced,Has Car,1_child
32,Company Invited,1,540.0,Small Business,female,2.0,4.0,Basic,3.0,2,0,3,Executive,322530.0,0,Divorced,Has Car,1_child
52,Self Enquiry,1,900.0,Small Business,female,2.0,4.0,Deluxe,3.0,8,0,3,Manager,366495.0,0,Married,Has Car,1_child
30,Company Invited,1,600.0,Small Business,male,2.0,4.0,Basic,3.0,5,0,3,Executive,259425.0,0,Married,Has Car,1_child
32,Company Invited,1,,Small Business,female,2.0,4.0,Basic,3.0,3,0,4,Executive,300000.0,0,Married,Has Car,1_child
42,Company Invited,1,960.0,Salaried,male,2.0,4.0,Standard,3.0,5,1,3,Senior Manager,428265.0,0,Married,Has Car,1_child
45,Self Enquiry,1,420.0,Salaried,male,2.0,4.0,Deluxe,4.0,6,0,1,AVP,560000.0,0,Single,No Car,0_child
40,Company Invited,2,900.0,Large Business,male,2.0,4.0,Standard,3.0,4,0,2,Senior Manager,340095.0,0,Married,No Car,1_child
52,Self Enquiry,2,960.0,Small Business,female,2.0,4.0,Deluxe,3.0,2,0,1,Manager,300000.0,0,Single,Has Car,1_child
45,Company Invited,3,960.0,Small Business,female,2.0,4.0,Standard,3.0,8,0,1,Senior Manager,406695.0,0,Divorced,No Car,1_child
56,Self Enquiry,2,660.0,Salaried,male,2.0,4.0,Deluxe,3.0,1,0,1,Manager,350340.0,0,Married,Has Car,1_child
40,Self Enquiry,1,840.0,Small Business,male,3.0,4.0,Standard,3.0,4,0,2,Senior Manager,390375.0,0,Divorced,Has Car,0_child
51,Company Invited,1,480.0,Large Business,female,2.0,4.0,Deluxe,3.0,3,0,2,Executive,393765.0,0,Married,No Car,1_child
47,Self Enquiry,1,780.0,Small Business,female,2.0,4.0,Deluxe,3.0,2,0,2,Manager,350000.0,0,Married,No Car,1_child
36,Self Enquiry,1,360.0,Small Business,male,2.0,4.0,Basic,4.0,1,0,2,Executive,270000.0,0,Married,Has Car,1_child
29,Self Enquiry,2,540.0,Salaried,male,3.0,4.0,Basic,3.0,4,1,1,Executive,400000.0,1,Single,No Car,0_child
40,Self Enquiry,1,1260.0,Small Business,female,2.0,4.0,Standard,3.0,8,1,1,Senior Manager,418560.0,0,Single,No Car,1_child
32,Company Invited,1,720.0,Small Business,female,2.0,4.0,Basic,3.0,4,1,2,Executive,259680.0,0,Divorced,Has Car,1_child
43,Company Invited,2,1980.0,Small Business,male,2.0,5.0,Deluxe,3.0,8,0,3,Manager,454845.0,0,Married,No Car,1_child
30,Company Invited,2,540.0,Salaried,male,2.0,5.0,Deluxe,3.0,1,0,3,Manager,324465.0,0,Single,No Car,1_child
38,Self Enquiry,2,1500.0,Salaried,male,2.0,5.0,Deluxe,4.0,32,0,3,Manager,339690.0,0,Single,No Car,1_child
43,Self Enquiry,2,600.0,Salaried,male,2.0,5.0,Deluxe,3.0,7,0,3,Manager,300000.0,0,Divorced,No Car,1_child
47,Company Invited,2,,Salaried,female,2.0,5.0,Deluxe,3.0,20,1,4,Manager,319680.0,0,Married,No Car,1_child
40,Self Enquiry,1,540.0,Salaried,male,2.0,5.0,Deluxe,3.0,3,1,3,Manager,337515.0,0,Married,Has Car,1_child
45,Self Enquiry,1,840.0,Small Business,male,2.0,3.0,King,4.0,3,0,2,VP,320000.0,0,Married,No Car,0_child
40,Company Invited,1,1020.0,Salaried,male,2.0,3.0,Basic,3.0,4,0,2,Executive,300000.0,0,Divorced,Has Car,0_child
38,Company Invited,1,780.0,Small Business,male,2.0,1.0,Basic,3.0,2,0,2,Executive,300000.0,0,Divorced,No Car,0_child
39,Company Invited,2,,Small Business,male,2.0,2.0,Deluxe,3.0,1,0,2,Manager,293745.0,0,Single,Has Car,0_child
40,Self Enquiry,3,600.0,Salaried,male,2.0,2.0,Deluxe,3.0,3,0,1,Manager,331935.0,0,Single,No Car,0_child
32,Company Invited,1,540.0,Small Business,female,2.0,3.0,Basic,3.0,4,0,2,Executive,264420.0,1,Single,No Car,0_child
30,Self Enquiry,2,900.0,Small Business,male,2.0,1.0,Basic,3.0,2,0,2,Executive,265020.0,1,Single,Has Car,0_child
51,Company Invited,2,480.0,Salaried,male,2.0,2.0,Standard,3.0,2,0,2,Manager,405225.0,0,Single,No Car,0_child
39,Self Enquiry,3,660.0,Small Business,male,2.0,5.0,Deluxe,3.0,2,0,2,Manager,333015.0,0,Single,No Car,1_child
35,Company Invited,1,660.0,Small Business,female,2.0,5.0,Deluxe,3.0,2,0,2,Manager,340275.0,0,Single,No Car,1_child
0,Self Enquiry,1,480.0,Small Business,male,2.0,3.0,Basic,3.0,1,0,1,Executive,300000.0,0,Married,Has Car,0_child
40,Company Invited,2,480.0,Salaried,male,2.0,3.0,Basic,3.0,1,0,2,Executive,270000.0,0,Single,Has Car,0_child
51,Self Enquiry,2,540.0,Small Business,male,2.0,3.0,King,3.0,1,0,1,VP,300000.0,0,Single,Has Car,0_child
48,Company Invited,2,1380.0,Small Business,male,2.0,4.0,Deluxe,3.0,2,0,2,Manager,363255.0,0,Single,Has Car,1_child
52,Self Enquiry,3,600.0,Small Business,female,2.0,4.0,Basic,3.0,3,0,1,Executive,266460.0,1,Single,No Car,1_child
54,Company Invited,2,900.0,Small Business,male,2.0,4.0,Deluxe,3.0,5,0,1,Manager,400000.0,0,Divorced,Has Car,1_child
30,Self Enquiry,1,540.0,Large Business,male,2.0,4.0,Basic,3.0,7,1,1,Executive,268770.0,1,Divorced,No Car,0_child
49,Self Enquiry,2,540.0,Salaried,female,2.0,3.0,King,3.0,5,1,1,VP,285540.0,0,Married,No Car,0_child
30,Company Invited,2,960.0,Salaried,female,2.0,3.0,Standard,3.0,2,0,1,Senior Manager,463860.0,0,Divorced,Has Car,0_child
55,Self Enquiry,1,960.0,Small Business,male,2.0,4.0,Deluxe,3.0,3,0,2,AVP,340590.0,0,Divorced,Has Car,1_child
40,Self Enquiry,1,900.0,Small Business,male,2.0,4.0,Basic,3.0,12,0,2,Executive,262995.0,0,Single,No Car,1_child
50,Company Invited,1,960.0,Salaried,male,2.0,3.0,Deluxe,3.0,5,0,2,AVP,489660.0,0,Married,Has Car,0_child
46,Company Invited,2,300.0,Salaried,male,3.0,4.0,Standard,3.0,2,0,1,Senior Manager,404640.0,0,Married,No Car,2_child
21,Company Invited,2,540.0,Small Business,female,3.0,4.0,Basic,3.0,3,0,2,Executive,311865.0,0,Single,No Car,2_child
42,Self Enquiry,2,600.0,Small Business,male,3.0,4.0,King,4.0,nan,0,2,VP,495150.0,0,Married,Has Car,2_child
30,Self Enquiry,2,900.0,Salaried,male,3.0,4.0,Deluxe,3.0,2,0,1,AVP,400000.0,0,Married,Has Car,2_child
40,Self Enquiry,2,480.0,Small Business,male,3.0,4.0,Standard,3.0,3,0,1,Senior Manager,342195.0,0,Divorced,No Car,2_child
29,Self Enquiry,2,600.0,Salaried,male,3.0,4.0,Deluxe,3.0,3,0,2,Manager,347145.0,0,Single,No Car,2_child
50,Self Enquiry,3,1920.0,Salaried,male,3.0,4.0,Deluxe,3.0,5,0,2,AVP,525795.0,0,Divorced,Has Car,2_child
57,Company Invited,2,360.0,Large Business,female,3.0,4.0,Standard,3.0,5,0,2,Senior Manager,525735.0,0,Divorced,Has Car,2_child
38,Company Invited,2,840.0,Salaried,female,3.0,4.0,Standard,4.0,2,0,2,Senior Manager,375135.0,0,Single,Has Car,2_child
46,Self Enquiry,2,480.0,Small Business,male,3.0,4.0,Deluxe,3.0,2,0,2,Manager,357540.0,0,Single,No Car,2_child
42,Self Enquiry,2,720.0,Small Business,male,3.0,4.0,Standard,4.0,nan,0,1,Senior Manager,484320.0,1,Married,Has Car,2_child
41,Self Enquiry,2,780.0,Salaried,male,3.0,4.0,King,3.0,2,0,1,Senior Manager,416505.0,0,Married,Has Car,2_child
47,Self Enquiry,2,360.0,Salaried,male,3.0,4.0,Deluxe,3.0,nan,0,2,AVP,466890.0,0,Single,Has Car,2_child
26,Self Enquiry,2,780.0,Small Business,female,3.0,4.0,Deluxe,3.0,12,0,2,Manager,350000.0,0,Single,No Car,2_child
54,Self Enquiry,2,960.0,Small Business,male,3.0,4.0,Standard,4.0,20,0,2,Senior Manager,384840.0,0,Single,Has Car,2_child
30,Self Enquiry,2,840.0,Salaried,male,3.0,4.0,Standard,4.0,20,0,2,Senior Manager,440220.0,0,Married,No Car,2_child
40,Self Enquiry,2,1860.0,Small Business,male,3.0,4.0,Deluxe,3.0,2,0,1,Manager,310000.0,0,Divorced,No Car,2_child
30,Company Invited,2,1320.0,Salaried,male,3.0,4.0,Standard,3.0,3,0,2,Senior Manager,397965.0,1,Single,No Car,2_child
35,Company Invited,3,480.0,Small Business,male,3.0,4.0,Standard,3.0,2,0,1,Senior Manager,300000.0,0,Married,No Car,2_child
30,Company Invited,2,840.0,Small Business,female,3.0,4.0,Standard,4.0,3,0,2,Senior Manager,355635.0,0,Single,No Car,2_child
29,Company Invited,3,600.0,Salaried,female,3.0,4.0,Basic,3.0,3,1,2,Executive,311505.0,1,Married,No Car,2_child
40,Self Enquiry,2,1740.0,Small Business,male,3.0,4.0,Standard,4.0,7,1,2,Senior Manager,388080.0,1,Single,No Car,2_child
42,Self Enquiry,1,900.0,Salaried,male,2.0,3.0,Basic,3.0,20,0,2,Executive,259020.0,0,Single,No Car,0_child
39,Self Enquiry,2,780.0,Salaried,male,2.0,3.0,King,3.0,12,0,2,Senior Manager,442155.0,0,Single,No Car,0_child
28,Self Enquiry,1,960.0,Salaried,male,2.0,3.0,Basic,3.0,7,0,2,Executive,265350.0,1,Single,No Car,0_child
24,Company Invited,2,960.0,Small Business,male,2.0,3.0,Basic,3.0,8,0,2,Executive,263880.0,0,Single,No Car,0_child
51,Self Enquiry,1,840.0,Large Business,male,3.0,4.0,Deluxe,4.0,6,0,2,VP,530000.0,0,Divorced,Has Car,2_child
35,Self Enquiry,1,960.0,Small Business,female,3.0,4.0,Basic,3.0,2,0,1,Executive,315600.0,0,Single,No Car,2_child
53,Self Enquiry,1,1680.0,Salaried,male,3.0,4.0,Deluxe,3.0,6,0,2,Manager,334470.0,0,Married,No Car,2_child
25,Self Enquiry,1,840.0,Salaried,male,3.0,4.0,Basic,3.0,3,0,2,Executive,300000.0,0,Single,Has Car,2_child
39,Company Invited,1,480.0,Small Business,female,3.0,4.0,Standard,4.0,3,0,1,Senior Manager,405705.0,0,Single,Has Car,2_child
30,Self Enquiry,1,1320.0,Salaried,male,3.0,4.0,Deluxe,3.0,7,0,2,Manager,309000.0,0,Married,No Car,2_child
39,Company Invited,1,540.0,Salaried,male,3.0,4.0,Deluxe,3.0,3,0,2,Manager,317640.0,0,Married,No Car,2_child
55,Self Enquiry,1,360.0,Salaried,male,3.0,4.0,Standard,3.0,2,0,2,Senior Manager,365370.0,0,Married,No Car,2_child
37,Company Invited,1,840.0,Small Business,male,3.0,4.0,Basic,3.0,3,0,2,Executive,260000.0,0,Married,No Car,2_child
30,Company Invited,1,,Small Business,female,4.0,4.0,Basic,3.0,3,0,2,Executive,314445.0,0,Married,Has Car,3_child
34,Self Enquiry,1,420.0,Salaried,male,3.0,4.0,Basic,3.0,3,0,2,Executive,300000.0,0,Divorced,No Car,2_child
36,Self Enquiry,1,900.0,Small Business,male,3.0,4.0,Basic,3.0,7,0,2,Executive,300000.0,0,Single,No Car,2_child
40,Self Enquiry,1,720.0,Salaried,male,3.0,4.0,Basic,4.0,3,0,2,Executive,273990.0,0,Single,No Car,2_child
51,Company Invited,1,780.0,Salaried,male,3.0,4.0,Deluxe,3.0,nan,0,1,AVP,511500.0,0,Divorced,Has Car,2_child
37,Self Enquiry,1,600.0,Small Business,male,3.0,4.0,Basic,3.0,7,0,2,Executive,311820.0,0,Married,Has Car,2_child
31,Self Enquiry,1,540.0,Small Business,male,3.0,4.0,Basic,3.0,3,0,2,Executive,339645.0,1,Single,No Car,2_child
38,Self Enquiry,2,,Small Business,male,3.0,5.0,Deluxe,3.0,7,0,2,Manager,323835.0,0,Married,No Car,2_child
35,Self Enquiry,2,1920.0,Small Business,male,3.0,4.0,Deluxe,3.0,12,0,2,Manager,337710.0,0,Single,No Car,2_child
38,Self Enquiry,2,720.0,Small Business,male,3.0,4.0,Deluxe,3.0,5,0,2,Manager,326805.0,0,Single,No Car,2_child
41,Self Enquiry,2,960.0,Salaried,male,3.0,4.0,Deluxe,3.0,2,0,1,Manager,413760.0,0,Married,Has Car,2_child
27,Self Enquiry,2,420.0,Salaried,male,3.0,5.0,Deluxe,3.0,3,0,2,Manager,403365.0,0,Single,No Car,2_child
30,Self Enquiry,2,480.0,Salaried,male,3.0,4.0,Deluxe,3.0,3,0,2,Senior Manager,317565.0,0,Married,No Car,2_child
53,Self Enquiry,2,900.0,Small Business,female,3.0,4.0,Standard,3.0,4,0,2,Senior Manager,391065.0,0,Divorced,Has Car,2_child
26,Self Enquiry,3,1680.0,Salaried,male,3.0,4.0,Deluxe,3.0,2,0,1,Manager,347580.0,0,Married,Has Car,2_child
40,Company Invited,2,960.0,Small Business,male,3.0,4.0,Deluxe,3.0,7,0,1,Manager,342060.0,0,Single,No Car,2_child
36,Self Enquiry,2,540.0,Small Business,male,4.0,4.0,Standard,3.0,3,0,2,Senior Manager,396195.0,0,Married,Has Car,3_child
30,Self Enquiry,1,480.0,Salaried,female,3.0,4.0,Basic,3.0,2,1,2,Executive,357570.0,0,Married,No Car,2_child
23,Self Enquiry,1,840.0,Salaried,male,3.0,4.0,Basic,3.0,7,1,2,Executive,306435.0,0,Single,Has Car,1_child
30,Self Enquiry,2,540.0,Small Business,female,3.0,6.0,Basic,3.0,3,1,1,Executive,263625.0,0,Divorced,No Car,0_child
32,Self Enquiry,2,600.0,Large Business,male,3.0,4.0,Basic,3.0,12,1,1,Executive,416040.0,1,Divorced,No Car,2_child
48,Self Enquiry,2,600.0,Salaried,male,3.0,4.0,Deluxe,3.0,3,1,1,Manager,395340.0,0,Divorced,No Car,2_child
60,Company Invited,2,840.0,Salaried,male,3.0,4.0,Standard,3.0,5,1,2,Senior Manager,400000.0,1,Single,Has Car,2_child
32,Self Enquiry,1,1380.0,Small Business,female,3.0,4.0,Deluxe,3.0,12,0,1,Manager,300000.0,0,Married,No Car,2_child
36,Self Enquiry,1,600.0,Small Business,female,3.0,4.0,Basic,3.0,20,0,1,Executive,320820.0,0,Divorced,No Car,2_child
30,Self Enquiry,1,420.0,Salaried,male,3.0,4.0,Basic,3.0,5,0,2,Executive,336105.0,0,Divorced,No Car,2_child
39,Company Invited,2,1980.0,Small Business,male,3.0,4.0,Deluxe,3.0,5,0,1,Manager,502845.0,0,Married,No Car,2_child
22,Self Enquiry,2,600.0,Salaried,male,3.0,4.0,Basic,3.0,2,0,2,Executive,299565.0,1,Single,No Car,2_child
38,Self Enquiry,2,840.0,Salaried,male,3.0,4.0,Deluxe,3.0,3,0,2,Manager,358320.0,0,Married,Has Car,1_child
37,Self Enquiry,2,840.0,Salaried,male,3.0,4.0,Standard,3.0,2,0,1,Senior Manager,400000.0,0,Single,Has Car,2_child
30,Self Enquiry,2,420.0,Small Business,male,2.0,3.0,Basic,3.0,1,0,3,Executive,267720.0,0,Married,No Car,0_child
56,Self Enquiry,3,600.0,Salaried,female,2.0,5.0,Standard,3.0,3,0,1,Senior Manager,402315.0,0,Married,Has Car,1_child
30,Self Enquiry,1,600.0,Large Business,female,2.0,4.0,Deluxe,4.0,1,0,3,AVP,510480.0,0,Divorced,Has Car,0_child
20,Company Invited,2,540.0,Large Business,female,3.0,5.0,Basic,3.0,2,0,2,Executive,304380.0,0,Single,Has Car,2_child
50,Self Enquiry,2,1740.0,Salaried,female,3.0,5.0,Deluxe,3.0,12,0,2,Manager,350355.0,0,Divorced,No Car,2_child
39,Self Enquiry,1,1920.0,Small Business,male,4.0,4.0,Basic,3.0,3,0,2,Executive,449325.0,0,Divorced,No Car,3_child
36,Self Enquiry,3,840.0,Salaried,male,3.0,4.0,King,3.0,3,0,1,VP,561525.0,0,Married,No Car,2_child
28,Self Enquiry,2,480.0,Salaried,male,3.0,4.0,King,3.0,3,0,3,VP,495570.0,0,Single,Has Car,0_child
52,Company Invited,2,420.0,Salaried,male,3.0,5.0,Deluxe,3.0,2,1,1,Senior Manager,424770.0,0,Divorced,Has Car,2_child
59,Self Enquiry,2,1680.0,Small Business,male,2.0,4.0,Deluxe,3.0,nan,0,2,AVP,535065.0,0,Divorced,Has Car,0_child
52,Self Enquiry,2,960.0,Small Business,male,2.0,3.0,Deluxe,3.0,1,0,2,Manager,315090.0,0,Married,Has Car,1_child
26,Company Invited,2,1020.0,Small Business,female,2.0,3.0,Basic,3.0,2,0,2,Executive,262950.0,1,Single,Has Car,1_child
21,Company Invited,2,,Salaried,female,2.0,4.0,Deluxe,3.0,3,0,2,Manager,313950.0,0,Single,No Car,1_child
30,Self Enquiry,3,780.0,Small Business,female,2.0,3.0,Standard,3.0,2,0,1,Senior Manager,358575.0,0,Married,Has Car,1_child
32,Company Invited,2,900.0,Salaried,male,2.0,3.0,Deluxe,3.0,1,0,2,Manager,297360.0,0,Married,Has Car,1_child
34,Self Enquiry,3,840.0,Small Business,male,2.0,3.0,Deluxe,3.0,3,0,2,Manager,340000.0,0,Single,No Car,1_child
42,Company Invited,2,900.0,Small Business,male,2.0,3.0,Deluxe,3.0,2,0,2,Manager,360195.0,0,Divorced,No Car,1_child
28,Self Enquiry,2,480.0,Small Business,male,2.0,3.0,Basic,3.0,2,0,1,Executive,259110.0,0,Married,Has Car,1_child
34,Company Invited,2,,Small Business,male,2.0,3.0,Deluxe,3.0,2,0,2,Manager,315600.0,0,Single,No Car,1_child
30,Self Enquiry,2,1440.0,Small Business,male,2.0,3.0,Deluxe,3.0,2,0,2,Manager,296820.0,0,Single,No Car,1_child
30,Company Invited,3,,Small Business,female,2.0,3.0,Deluxe,3.0,2,0,2,Manager,307260.0,0,Single,Has Car,1_child
34,Company Invited,2,1680.0,Salaried,male,2.0,3.0,Deluxe,3.0,12,0,2,Manager,311640.0,0,Divorced,No Car,1_child
44,Self Enquiry,1,660.0,Small Business,male,3.0,5.0,Basic,4.0,28,0,2,Executive,420000.0,0,Single,No Car,2_child
36,Company Invited,1,1020.0,Small Business,female,3.0,5.0,Basic,3.0,3,0,2,Executive,305640.0,0,Married,Has Car,2_child
51,Company Invited,1,480.0,Salaried,female,3.0,3.0,Deluxe,3.0,1,0,1,AVP,280000.0,0,Divorced,Has Car,0_child
51,Company Invited,2,840.0,Large Business,female,3.0,3.0,Standard,3.0,5,0,2,Senior Manager,393915.0,0,Divorced,No Car,0_child
47,Self Enquiry,1,480.0,Salaried,female,3.0,3.0,Deluxe,3.0,4,0,2,AVP,498870.0,0,Divorced,Has Car,0_child
32,Self Enquiry,1,600.0,Small Business,male,3.0,3.0,Basic,3.0,1,0,2,Executive,253725.0,1,Single,No Car,0_child
33,Self Enquiry,1,1020.0,Small Business,female,3.0,3.0,Basic,3.0,2,0,1,Executive,255615.0,0,Single,Has Car,0_child
22,Company Invited,2,840.0,Small Business,male,3.0,3.0,Basic,3.0,2,0,2,Executive,256905.0,1,Single,No Car,0_child
28,Self Enquiry,2,600.0,Salaried,female,3.0,3.0,Basic,3.0,12,0,1,Executive,306360.0,0,Divorced,Has Car,0_child
33,Self Enquiry,2,1320.0,Salaried,male,3.0,0.0,Deluxe,3.0,3,0,2,Manager,302520.0,0,Divorced,No Car,0_child
45,Company Invited,1,420.0,Small Business,female,3.0,3.0,Basic,3.0,5,0,2,Executive,259635.0,0,Married,No Car,0_child
32,Self Enquiry,1,900.0,Large Business,female,3.0,3.0,Basic,3.0,5,0,1,Executive,264540.0,0,Divorced,No Car,0_child
53,Self Enquiry,2,960.0,Salaried,male,3.0,4.0,Basic,3.0,5,1,2,Executive,270000.0,1,Single,Has Car,0_child
50,Self Enquiry,2,840.0,Salaried,male,2.0,3.0,Basic,3.0,1,1,4,Executive,249570.0,1,Single,Has Car,0_child
33,Self Enquiry,1,480.0,Salaried,male,3.0,5.0,Standard,3.0,5,1,1,Senior Manager,460000.0,0,Married,No Car,2_child
44,Self Enquiry,2,480.0,Salaried,female,3.0,5.0,Deluxe,3.0,7,0,2,Manager,300000.0,0,Divorced,No Car,2_child
33,Self Enquiry,2,1860.0,Small Business,male,3.0,5.0,Deluxe,3.0,3,0,2,Manager,300000.0,0,Single,No Car,2_child
40,Self Enquiry,2,540.0,Large Business,male,3.0,5.0,Deluxe,3.0,5,0,1,Manager,421080.0,0,Married,No Car,2_child
30,Self Enquiry,2,660.0,Small Business,male,3.0,5.0,Deluxe,3.0,3,0,2,Manager,300000.0,0,Married,Has Car,2_child
44,Self Enquiry,2,540.0,Salaried,female,2.0,3.0,Standard,3.0,16,1,2,Senior Manager,440000.0,0,Married,Has Car,1_child
41,Self Enquiry,2,660.0,Small Business,female,3.0,5.0,Deluxe,3.0,3,0,1,Manager,321825.0,0,Divorced,Has Car,2_child
59,Company Invited,1,540.0,Salaried,female,2.0,3.0,Basic,3.0,2,0,2,Manager,270000.0,0,Single,No Car,1_child
33,Company Invited,1,960.0,Salaried,female,2.0,3.0,Basic,3.0,2,0,1,Executive,251910.0,0,Divorced,Has Car,1_child
31,Company Invited,1,540.0,Salaried,male,2.0,3.0,Basic,3.0,7,0,2,Executive,263820.0,0,Married,Has Car,1_child
37,Self Enquiry,1,480.0,Salaried,female,2.0,3.0,Deluxe,3.0,5,0,1,Manager,264855.0,0,Single,No Car,1_child
0,Self Enquiry,1,540.0,Salaried,male,2.0,3.0,Basic,3.0,2,0,1,Executive,262680.0,0,Single,Has Car,1_child
41,Self Enquiry,1,540.0,Small Business,female,2.0,3.0,Deluxe,3.0,2,0,2,Manager,344310.0,0,Single,No Car,1_child
56,Company Invited,1,960.0,Small Business,female,2.0,3.0,Deluxe,4.0,1,0,1,AVP,430815.0,0,Single,Has Car,1_child
