id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup
182,25,Self Enquiry,2,960.0,Small Business,male,3.0,5.0,Basic,3.0,3.0,0,1,Executive,333030.0,1,Divorced,No Car,0_child,20s
183,28,Company Invited,2,540.0,Small Business,male,3.0,5.0,Basic,3.0,7.0,0,2,Executive,310575.0,1,Single,No Car,0_child,20s
184,50,Self Enquiry,1,1080.0,Large Business,male,3.0,5.0,Basic,3.0,5.0,0,2,Executive,306420.0,1,Single,Has Car,0_child,50s
185,27,Self Enquiry,1,540.0,Salaried,male,3.0,5.0,Basic,4.0,2.0,1,1,Executive,270780.0,1,Divorced,Has Car,0_child,20s
186,22,Self Enquiry,2,840.0,Salaried,male,2.0,5.0,Basic,3.0,3.0,0,2,Executive,310245.0,1,Single,Has Car,0_child,20s
187,49,Company Invited,1,540.0,Salaried,male,1.0,3.0,Deluxe,3.0,6.0,0,2,AVP,502545.0,0,Single,No Car,0_child,40s
188,24,Self Enquiry,2,480.0,Small Business,male,2.0,4.0,Basic,3.0,1.0,0,3,Executive,261180.0,1,Single,Has Car,0_child,20s
189,51,Self Enquiry,1,1200.0,Salaried,male,2.0,4.0,Basic,3.0,7.0,0,3,Executive,300000.0,0,Divorced,Has Car,0_child,50s
190,24,Self Enquiry,1,480.0,Small Business,male,2.0,3.0,Basic,3.0,2.0,0,4,Executive,263715.0,1,Married,Has Car,0_child,20s
191,31,Company Invited,2,840.0,Small Business,male,2.0,3.0,Basic,4.0,8.0,0,4,Executive,261225.0,1,Divorced,No Car,0_child,30s
192,35,Self Enquiry,1,600.0,Small Business,male,2.0,3.0,Basic,4.0,6.0,0,4,Executive,,0,Married,No Car,0_child,30s
193,32,Self Enquiry,2,600.0,Small Business,female,2.0,3.0,Deluxe,3.0,1.0,0,4,Manager,262635.0,0,Married,Has Car,0_child,30s
194,60,Company Invited,1,540.0,Small Business,female,2.0,3.0,King,4.0,1.0,0,5,VP,456855.0,0,Divorced,Has Car,0_child,60s
195,46,Company Invited,2,1440.0,Small Business,female,2.0,3.0,Basic,3.0,2.0,0,3,Executive,258810.0,0,Divorced,No Car,0_child,40s
196,39,Company Invited,2,540.0,Small Business,female,2.0,3.0,Basic,4.0,2.0,0,4,Executive,268290.0,0,Single,Has Car,0_child,30s
197,48,Self Enquiry,1,540.0,Large Business,male,2.0,3.0,King,4.0,24.0,0,5,VP,474525.0,0,Divorced,Has Car,0_child,40s
198,54,Self Enquiry,2,840.0,Small Business,male,2.0,3.0,Standard,3.0,5.0,0,4,Senior Manager,440000.0,0,Divorced,No Car,0_child,50s
199,35,Company Invited,3,480.0,Small Business,female,2.0,3.0,Deluxe,3.0,6.0,0,4,Manager,262305.0,0,Married,No Car,0_child,30s
200,47,Self Enquiry,2,660.0,Small Business,female,2.0,3.0,Standard,4.0,2.0,0,3,Senior Manager,400000.0,0,Single,No Car,0_child,40s
201,45,Self Enquiry,1,900.0,Small Business,female,2.0,4.0,Basic,3.0,4.0,0,3,Executive,255885.0,0,Divorced,Has Car,0_child,40s
202,28,Self Enquiry,1,960.0,Large Business,female,2.0,4.0,Basic,4.0,2.0,0,3,Executive,260100.0,0,Married,No Car,0_child,20s
203,40,Self Enquiry,1,1080.0,Large Business,female,2.0,4.0,Basic,3.0,20.0,0,3,Executive,267270.0,0,Married,No Car,0_child,40s
204,29,Company Invited,3,480.0,Small Business,male,2.0,3.0,Standard,3.0,1.0,0,4,Senior Manager,406605.0,0,Single,Has Car,0_child,20s
205,59,Company Invited,1,600.0,Small Business,female,2.0,3.0,Standard,3.0,5.0,0,3,Senior Manager,450000.0,0,Married,Has Car,0_child,50s
206,34,Self Enquiry,1,480.0,Large Business,female,2.0,3.0,Standard,3.0,2.0,0,4,Senior Manager,274290.0,0,Single,No Car,0_child,30s
207,47,Company Invited,1,780.0,Large Business,female,2.0,3.0,Standard,4.0,2.0,0,5,Senior Manager,358770.0,0,Married,Has Car,0_child,40s
208,32,Company Invited,2,660.0,Small Business,male,2.0,3.0,Basic,3.0,2.0,1,4,Executive,272220.0,1,Married,Has Car,0_child,30s
209,37,Company Invited,2,1440.0,Small Business,male,2.0,3.0,Standard,3.0,2.0,1,4,Senior Manager,426015.0,0,Single,Has Car,0_child,30s
210,30,Company Invited,1,1020.0,Large Business,male,2.0,3.0,Basic,3.0,2.0,1,5,Executive,267405.0,0,Married,No Car,0_child,30s
211,52,Self Enquiry,1,900.0,Salaried,male,2.0,3.0,Standard,4.0,3.0,0,3,Senior Manager,412440.0,0,Married,Has Car,0_child,50s
212,46,Self Enquiry,1,1500.0,Salaried,female,2.0,3.0,Basic,3.0,1.0,0,4,Executive,270000.0,0,Divorced,No Car,0_child,40s
213,24,Self Enquiry,2,840.0,Salaried,male,2.0,3.0,Deluxe,3.0,3.0,0,4,Manager,259515.0,0,Divorced,Has Car,0_child,20s
214,30,Self Enquiry,2,780.0,Salaried,male,2.0,3.0,Standard,3.0,2.0,0,3,Manager,265800.0,0,Divorced,Has Car,0_child,30s
215,47,Self Enquiry,2,1920.0,Salaried,male,2.0,3.0,Deluxe,3.0,20.0,0,3,Manager,343440.0,0,Divorced,Has Car,0_child,40s
216,38,Company Invited,3,480.0,Salaried,male,2.0,3.0,Deluxe,3.0,1.0,0,5,Manager,300000.0,0,Married,Has Car,0_child,30s
217,58,Self Enquiry,1,840.0,Salaried,male,2.0,3.0,Standard,3.0,5.0,0,4,Senior Manager,364680.0,0,Married,No Car,0_child,50s
218,33,Self Enquiry,3,840.0,Salaried,male,2.0,3.0,Super Deluxe,3.0,2.0,0,4,AVP,413730.0,0,Divorced,Has Car,0_child,30s
219,31,Company Invited,2,540.0,Salaried,male,2.0,3.0,Basic,3.0,12.0,0,4,Executive,397935.0,1,Married,No Car,0_child,30s
220,49,Self Enquiry,2,900.0,Salaried,male,2.0,4.0,Basic,4.0,2.0,0,4,Executive,348930.0,0,Married,Has Car,0_child,40s
221,50,Company Invited,2,540.0,Salaried,male,2.0,3.0,Basic,3.0,1.0,0,4,Executive,274260.0,0,Married,Has Car,0_child,50s
222,20,Self Enquiry,3,780.0,Salaried,female,2.0,3.0,Basic,3.0,2.0,1,4,Executive,254850.0,0,Divorced,Has Car,0_child,20s
223,26,Company Invited,2,840.0,Salaried,male,2.0,3.0,Basic,4.0,1.0,1,3,Executive,349590.0,1,Single,No Car,0_child,20s
224,22,Company Invited,2,540.0,Salaried,male,2.0,3.0,Basic,3.0,3.0,1,3,Executive,263400.0,1,Married,Has Car,0_child,20s
225,50,Company Invited,2,600.0,Salaried,male,1.0,4.0,Deluxe,3.0,2.0,0,1,AVP,546660.0,0,Married,No Car,0_child,50s
226,59,Company Invited,2,600.0,Salaried,female,1.0,3.0,Deluxe,4.0,6.0,0,2,AVP,600000.0,0,Single,Has Car,0_child,50s
227,39,Company Invited,1,1020.0,Salaried,female,1.0,3.0,Deluxe,3.0,2.0,0,2,AVP,539070.0,0,Single,No Car,0_child,30s
228,40,Self Enquiry,2,780.0,Small Business,male,2.0,4.0,Standard,3.0,7.0,0,3,Senior Manager,360000.0,0,Married,Has Car,0_child,40s
229,20,Self Enquiry,1,600.0,Small Business,female,3.0,4.0,Basic,4.0,2.0,0,5,Executive,300000.0,0,Divorced,Has Car,0_child,20s
230,57,Self Enquiry,2,480.0,Small Business,female,1.0,5.0,King,4.0,16.0,0,1,VP,538425.0,0,Married,Has Car,0_child,50s
231,39,Company Invited,2,540.0,Salaried,male,3.0,4.0,Basic,3.0,2.0,0,3,Manager,271605.0,0,Divorced,No Car,0_child,30s
232,38,Self Enquiry,3,1200.0,Small Business,male,2.0,4.0,Deluxe,3.0,2.0,0,4,Manager,340000.0,0,Divorced,No Car,1_child,30s
233,36,Self Enquiry,3,900.0,Small Business,female,2.0,4.0,Deluxe,4.0,5.0,0,3,Manager,400000.0,0,Single,No Car,1_child,30s
234,24,Self Enquiry,3,1620.0,Salaried,male,2.0,5.0,Deluxe,3.0,12.0,0,4,Manager,334365.0,0,Single,No Car,1_child,20s
235,31,Self Enquiry,2,,Salaried,male,2.0,4.0,Deluxe,4.0,8.0,0,3,Manager,300000.0,0,Divorced,Has Car,1_child,30s
236,23,Self Enquiry,2,780.0,Small Business,male,2.0,4.0,Deluxe,3.0,1.0,1,3,Manager,343260.0,0,Single,No Car,1_child,20s
237,33,Self Enquiry,1,840.0,Small Business,male,2.0,4.0,Standard,3.0,4.0,0,3,Senior Manager,414075.0,0,Divorced,Has Car,1_child,30s
238,32,Company Invited,1,540.0,Small Business,female,2.0,4.0,Basic,3.0,2.0,0,3,Executive,322530.0,0,Divorced,Has Car,1_child,30s
239,52,Self Enquiry,1,900.0,Small Business,female,2.0,4.0,Deluxe,3.0,8.0,0,3,Manager,366495.0,0,Married,Has Car,1_child,50s
240,30,Company Invited,1,600.0,Small Business,male,2.0,4.0,Basic,3.0,5.0,0,3,Executive,259425.0,0,Married,Has Car,1_child,30s
241,32,Company Invited,1,,Small Business,female,2.0,4.0,Basic,3.0,3.0,0,4,Executive,300000.0,0,Married,Has Car,1_child,30s
242,42,Company Invited,1,960.0,Salaried,male,2.0,4.0,Standard,3.0,5.0,1,3,Senior Manager,428265.0,0,Married,Has Car,1_child,40s
243,45,Self Enquiry,1,420.0,Salaried,male,2.0,4.0,Deluxe,4.0,6.0,0,1,AVP,560000.0,0,Single,No Car,0_child,40s
244,40,Company Invited,2,900.0,Large Business,male,2.0,4.0,Standard,3.0,4.0,0,2,Senior Manager,340095.0,0,Married,No Car,1_child,40s
245,52,Self Enquiry,2,960.0,Small Business,female,2.0,4.0,Deluxe,3.0,2.0,0,1,Manager,300000.0,0,Single,Has Car,1_child,50s
246,45,Company Invited,3,960.0,Small Business,female,2.0,4.0,Standard,3.0,8.0,0,1,Senior Manager,406695.0,0,Divorced,No Car,1_child,40s
247,56,Self Enquiry,2,660.0,Salaried,male,2.0,4.0,Deluxe,3.0,1.0,0,1,Manager,350340.0,0,Married,Has Car,1_child,50s
248,40,Self Enquiry,1,840.0,Small Business,male,3.0,4.0,Standard,3.0,4.0,0,2,Senior Manager,390375.0,0,Divorced,Has Car,0_child,40s
249,51,Company Invited,1,480.0,Large Business,female,2.0,4.0,Deluxe,3.0,3.0,0,2,Executive,393765.0,0,Married,No Car,1_child,50s
250,47,Self Enquiry,1,780.0,Small Business,female,2.0,4.0,Deluxe,3.0,2.0,0,2,Manager,350000.0,0,Married,No Car,1_child,40s
251,36,Self Enquiry,1,360.0,Small Business,male,2.0,4.0,Basic,4.0,1.0,0,2,Executive,270000.0,0,Married,Has Car,1_child,30s
252,29,Self Enquiry,2,540.0,Salaried,male,3.0,4.0,Basic,3.0,4.0,1,1,Executive,400000.0,1,Single,No Car,0_child,20s
253,40,Self Enquiry,1,1260.0,Small Business,female,2.0,4.0,Standard,3.0,8.0,1,1,Senior Manager,418560.0,0,Single,No Car,1_child,40s
254,32,Company Invited,1,720.0,Small Business,female,2.0,4.0,Basic,3.0,4.0,1,2,Executive,259680.0,0,Divorced,Has Car,1_child,30s
255,43,Company Invited,2,1980.0,Small Business,male,2.0,5.0,Deluxe,3.0,8.0,0,3,Manager,454845.0,0,Married,No Car,1_child,40s
256,30,Company Invited,2,540.0,Salaried,male,2.0,5.0,Deluxe,3.0,1.0,0,3,Manager,324465.0,0,Single,No Car,1_child,30s
257,38,Self Enquiry,2,1500.0,Salaried,male,2.0,5.0,Deluxe,4.0,32.0,0,3,Manager,339690.0,0,Single,No Car,1_child,30s
258,43,Self Enquiry,2,600.0,Salaried,male,2.0,5.0,Deluxe,3.0,7.0,0,3,Manager,300000.0,0,Divorced,No Car,1_child,40s
259,47,Company Invited,2,,Salaried,female,2.0,5.0,Deluxe,3.0,20.0,1,4,Manager,319680.0,0,Married,No Car,1_child,40s
260,40,Self Enquiry,1,540.0,Salaried,male,2.0,5.0,Deluxe,3.0,3.0,1,3,Manager,337515.0,0,Married,Has Car,1_child,40s
261,45,Self Enquiry,1,840.0,Small Business,male,2.0,3.0,King,4.0,3.0,0,2,VP,320000.0,0,Married,No Car,0_child,40s
262,40,Company Invited,1,1020.0,Salaried,male,2.0,3.0,Basic,3.0,4.0,0,2,Executive,300000.0,0,Divorced,Has Car,0_child,40s
263,38,Company Invited,1,780.0,Small Business,male,2.0,1.0,Basic,3.0,2.0,0,2,Executive,300000.0,0,Divorced,No Car,0_child,30s
264,39,Company Invited,2,,Small Business,male,2.0,2.0,Deluxe,3.0,1.0,0,2,Manager,293745.0,0,Single,Has Car,0_child,30s
265,40,Self Enquiry,3,600.0,Salaried,male,2.0,2.0,Deluxe,3.0,3.0,0,1,Manager,331935.0,0,Single,No Car,0_child,40s
266,32,Company Invited,1,540.0,Small Business,female,2.0,3.0,Basic,3.0,4.0,0,2,Executive,264420.0,1,Single,No Car,0_child,30s
267,30,Self Enquiry,2,900.0,Small Business,male,2.0,1.0,Basic,3.0,2.0,0,2,Executive,265020.0,1,Single,Has Car,0_child,30s
268,51,Company Invited,2,480.0,Salaried,male,2.0,2.0,Standard,3.0,2.0,0,2,Manager,405225.0,0,Single,No Car,0_child,50s
269,39,Self Enquiry,3,660.0,Small Business,male,2.0,5.0,Deluxe,3.0,2.0,0,2,Manager,333015.0,0,Single,No Car,1_child,30s
270,35,Company Invited,1,660.0,Small Business,female,2.0,5.0,Deluxe,3.0,2.0,0,2,Manager,340275.0,0,Single,No Car,1_child,30s
271,36,Self Enquiry,1,480.0,Small Business,male,2.0,3.0,Basic,3.0,1.0,0,1,Executive,300000.0,0,Married,Has Car,0_child,30s
272,40,Company Invited,2,480.0,Salaried,male,2.0,3.0,Basic,3.0,1.0,0,2,Executive,270000.0,0,Single,Has Car,0_child,40s
273,51,Self Enquiry,2,540.0,Small Business,male,2.0,3.0,King,3.0,1.0,0,1,VP,300000.0,0,Single,Has Car,0_child,50s
274,48,Company Invited,2,1380.0,Small Business,male,2.0,4.0,Deluxe,3.0,2.0,0,2,Manager,363255.0,0,Single,Has Car,1_child,40s
275,52,Self Enquiry,3,600.0,Small Business,female,2.0,4.0,Basic,3.0,3.0,0,1,Executive,266460.0,1,Single,No Car,1_child,50s
276,54,Company Invited,2,900.0,Small Business,male,2.0,4.0,Deluxe,3.0,5.0,0,1,Manager,400000.0,0,Divorced,Has Car,1_child,50s
277,30,Self Enquiry,1,540.0,Large Business,male,2.0,4.0,Basic,3.0,7.0,1,1,Executive,268770.0,1,Divorced,No Car,0_child,30s
278,49,Self Enquiry,2,540.0,Salaried,female,2.0,3.0,King,3.0,5.0,1,1,VP,285540.0,0,Married,No Car,0_child,40s
279,30,Company Invited,2,960.0,Salaried,female,2.0,3.0,Standard,3.0,2.0,0,1,Senior Manager,463860.0,0,Divorced,Has Car,0_child,30s
280,55,Self Enquiry,1,960.0,Small Business,male,2.0,4.0,Deluxe,3.0,3.0,0,2,AVP,340590.0,0,Divorced,Has Car,1_child,50s
281,40,Self Enquiry,1,900.0,Small Business,male,2.0,4.0,Basic,3.0,12.0,0,2,Executive,262995.0,0,Single,No Car,1_child,40s
282,50,Company Invited,1,960.0,Salaried,male,2.0,3.0,Deluxe,3.0,5.0,0,2,AVP,489660.0,0,Married,Has Car,0_child,50s
283,46,Company Invited,2,300.0,Salaried,male,3.0,4.0,Standard,3.0,2.0,0,1,Senior Manager,404640.0,0,Married,No Car,2_child,40s
284,21,Company Invited,2,540.0,Small Business,female,3.0,4.0,Basic,3.0,3.0,0,2,Executive,311865.0,0,Single,No Car,2_child,20s
285,42,Self Enquiry,2,600.0,Small Business,male,3.0,4.0,King,4.0,,0,2,VP,495150.0,0,Married,Has Car,2_child,40s
286,30,Self Enquiry,2,900.0,Salaried,male,3.0,4.0,Deluxe,3.0,2.0,0,1,AVP,400000.0,0,Married,Has Car,2_child,30s
287,40,Self Enquiry,2,480.0,Small Business,male,3.0,4.0,Standard,3.0,3.0,0,1,Senior Manager,342195.0,0,Divorced,No Car,2_child,40s
288,29,Self Enquiry,2,600.0,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,347145.0,0,Single,No Car,2_child,20s
289,50,Self Enquiry,3,1920.0,Salaried,male,3.0,4.0,Deluxe,3.0,5.0,0,2,AVP,525795.0,0,Divorced,Has Car,2_child,50s
290,57,Company Invited,2,360.0,Large Business,female,3.0,4.0,Standard,3.0,5.0,0,2,Senior Manager,525735.0,0,Divorced,Has Car,2_child,50s
291,38,Company Invited,2,840.0,Salaried,female,3.0,4.0,Standard,4.0,2.0,0,2,Senior Manager,375135.0,0,Single,Has Car,2_child,30s
292,46,Self Enquiry,2,480.0,Small Business,male,3.0,4.0,Deluxe,3.0,2.0,0,2,Manager,357540.0,0,Single,No Car,2_child,40s
293,42,Self Enquiry,2,720.0,Small Business,male,3.0,4.0,Standard,4.0,,0,1,Senior Manager,484320.0,1,Married,Has Car,2_child,40s
294,41,Self Enquiry,2,780.0,Salaried,male,3.0,4.0,King,3.0,2.0,0,1,Senior Manager,416505.0,0,Married,Has Car,2_child,40s
295,47,Self Enquiry,2,360.0,Salaried,male,3.0,4.0,Deluxe,3.0,,0,2,AVP,466890.0,0,Single,Has Car,2_child,40s
296,26,Self Enquiry,2,780.0,Small Business,female,3.0,4.0,Deluxe,3.0,12.0,0,2,Manager,350000.0,0,Single,No Car,2_child,20s
297,54,Self Enquiry,2,960.0,Small Business,male,3.0,4.0,Standard,4.0,20.0,0,2,Senior Manager,384840.0,0,Single,Has Car,2_child,50s
298,30,Self Enquiry,2,840.0,Salaried,male,3.0,4.0,Standard,4.0,20.0,0,2,Senior Manager,440220.0,0,Married,No Car,2_child,30s
299,40,Self Enquiry,2,1860.0,Small Business,male,3.0,4.0,Deluxe,3.0,2.0,0,1,Manager,310000.0,0,Divorced,No Car,2_child,40s
300,30,Company Invited,2,1320.0,Salaried,male,3.0,4.0,Standard,3.0,3.0,0,2,Senior Manager,397965.0,1,Single,No Car,2_child,30s
301,35,Company Invited,3,480.0,Small Business,male,3.0,4.0,Standard,3.0,2.0,0,1,Senior Manager,300000.0,0,Married,No Car,2_child,30s
302,30,Company Invited,2,840.0,Small Business,female,3.0,4.0,Standard,4.0,3.0,0,2,Senior Manager,355635.0,0,Single,No Car,2_child,30s
303,29,Company Invited,3,600.0,Salaried,female,3.0,4.0,Basic,3.0,3.0,1,2,Executive,311505.0,1,Married,No Car,2_child,20s
304,40,Self Enquiry,2,1740.0,Small Business,male,3.0,4.0,Standard,4.0,7.0,1,2,Senior Manager,388080.0,1,Single,No Car,2_child,40s
305,42,Self Enquiry,1,900.0,Salaried,male,2.0,3.0,Basic,3.0,20.0,0,2,Executive,259020.0,0,Single,No Car,0_child,40s
306,39,Self Enquiry,2,780.0,Salaried,male,2.0,3.0,King,3.0,12.0,0,2,Senior Manager,442155.0,0,Single,No Car,0_child,30s
307,28,Self Enquiry,1,960.0,Salaried,male,2.0,3.0,Basic,3.0,7.0,0,2,Executive,265350.0,1,Single,No Car,0_child,20s
308,24,Company Invited,2,960.0,Small Business,male,2.0,3.0,Basic,3.0,8.0,0,2,Executive,263880.0,0,Single,No Car,0_child,20s
309,51,Self Enquiry,1,840.0,Large Business,male,3.0,4.0,Deluxe,4.0,6.0,0,2,VP,530000.0,0,Divorced,Has Car,2_child,50s
310,35,Self Enquiry,1,960.0,Small Business,female,3.0,4.0,Basic,3.0,2.0,0,1,Executive,315600.0,0,Single,No Car,2_child,30s
311,53,Self Enquiry,1,1680.0,Salaried,male,3.0,4.0,Deluxe,3.0,6.0,0,2,Manager,334470.0,0,Married,No Car,2_child,50s
312,25,Self Enquiry,1,840.0,Salaried,male,3.0,4.0,Basic,3.0,3.0,0,2,Executive,300000.0,0,Single,Has Car,2_child,20s
313,39,Company Invited,1,480.0,Small Business,female,3.0,4.0,Standard,4.0,3.0,0,1,Senior Manager,405705.0,0,Single,Has Car,2_child,30s
314,30,Self Enquiry,1,1320.0,Salaried,male,3.0,4.0,Deluxe,3.0,7.0,0,2,Manager,309000.0,0,Married,No Car,2_child,30s
315,39,Company Invited,1,540.0,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,317640.0,0,Married,No Car,2_child,30s
316,55,Self Enquiry,1,360.0,Salaried,male,3.0,4.0,Standard,3.0,2.0,0,2,Senior Manager,365370.0,0,Married,No Car,2_child,50s
317,37,Company Invited,1,840.0,Small Business,male,3.0,4.0,Basic,3.0,3.0,0,2,Executive,260000.0,0,Married,No Car,2_child,30s
318,30,Company Invited,1,,Small Business,female,4.0,4.0,Basic,3.0,3.0,0,2,Executive,314445.0,0,Married,Has Car,3_child,30s
319,34,Self Enquiry,1,420.0,Salaried,male,3.0,4.0,Basic,3.0,3.0,0,2,Executive,300000.0,0,Divorced,No Car,2_child,30s
320,36,Self Enquiry,1,900.0,Small Business,male,3.0,4.0,Basic,3.0,7.0,0,2,Executive,300000.0,0,Single,No Car,2_child,30s
321,40,Self Enquiry,1,720.0,Salaried,male,3.0,4.0,Basic,4.0,3.0,0,2,Executive,273990.0,0,Single,No Car,2_child,40s
322,51,Company Invited,1,780.0,Salaried,male,3.0,4.0,Deluxe,3.0,,0,1,AVP,511500.0,0,Divorced,Has Car,2_child,50s
323,37,Self Enquiry,1,600.0,Small Business,male,3.0,4.0,Basic,3.0,7.0,0,2,Executive,311820.0,0,Married,Has Car,2_child,30s
324,31,Self Enquiry,1,540.0,Small Business,male,3.0,4.0,Basic,3.0,3.0,0,2,Executive,339645.0,1,Single,No Car,2_child,30s
325,38,Self Enquiry,2,,Small Business,male,3.0,5.0,Deluxe,3.0,7.0,0,2,Manager,323835.0,0,Married,No Car,2_child,30s
326,35,Self Enquiry,2,1920.0,Small Business,male,3.0,4.0,Deluxe,3.0,12.0,0,2,Manager,337710.0,0,Single,No Car,2_child,30s
327,38,Self Enquiry,2,720.0,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,2,Manager,326805.0,0,Single,No Car,2_child,30s
328,41,Self Enquiry,2,960.0,Salaried,male,3.0,4.0,Deluxe,3.0,2.0,0,1,Manager,413760.0,0,Married,Has Car,2_child,40s
329,27,Self Enquiry,2,420.0,Salaried,male,3.0,5.0,Deluxe,3.0,3.0,0,2,Manager,403365.0,0,Single,No Car,2_child,20s
330,30,Self Enquiry,2,480.0,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Senior Manager,317565.0,0,Married,No Car,2_child,30s
331,53,Self Enquiry,2,900.0,Small Business,female,3.0,4.0,Standard,3.0,4.0,0,2,Senior Manager,391065.0,0,Divorced,Has Car,2_child,50s
332,26,Self Enquiry,3,1680.0,Salaried,male,3.0,4.0,Deluxe,3.0,2.0,0,1,Manager,347580.0,0,Married,Has Car,2_child,20s
333,40,Company Invited,2,960.0,Small Business,male,3.0,4.0,Deluxe,3.0,7.0,0,1,Manager,342060.0,0,Single,No Car,2_child,40s
334,36,Self Enquiry,2,540.0,Small Business,male,4.0,4.0,Standard,3.0,3.0,0,2,Senior Manager,396195.0,0,Married,Has Car,3_child,30s
335,30,Self Enquiry,1,480.0,Salaried,female,3.0,4.0,Basic,3.0,2.0,1,2,Executive,357570.0,0,Married,No Car,2_child,30s
336,23,Self Enquiry,1,840.0,Salaried,male,3.0,4.0,Basic,3.0,7.0,1,2,Executive,306435.0,0,Single,Has Car,1_child,20s
337,30,Self Enquiry,2,540.0,Small Business,female,3.0,6.0,Basic,3.0,3.0,1,1,Executive,263625.0,0,Divorced,No Car,0_child,30s
338,32,Self Enquiry,2,600.0,Large Business,male,3.0,4.0,Basic,3.0,12.0,1,1,Executive,416040.0,1,Divorced,No Car,2_child,30s
339,48,Self Enquiry,2,600.0,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,1,1,Manager,395340.0,0,Divorced,No Car,2_child,40s
340,60,Company Invited,2,840.0,Salaried,male,3.0,4.0,Standard,3.0,5.0,1,2,Senior Manager,400000.0,1,Single,Has Car,2_child,60s
341,32,Self Enquiry,1,1380.0,Small Business,female,3.0,4.0,Deluxe,3.0,12.0,0,1,Manager,300000.0,0,Married,No Car,2_child,30s
342,36,Self Enquiry,1,600.0,Small Business,female,3.0,4.0,Basic,3.0,20.0,0,1,Executive,320820.0,0,Divorced,No Car,2_child,30s
343,30,Self Enquiry,1,420.0,Salaried,male,3.0,4.0,Basic,3.0,5.0,0,2,Executive,336105.0,0,Divorced,No Car,2_child,30s
344,39,Company Invited,2,1980.0,Small Business,male,3.0,4.0,Deluxe,3.0,5.0,0,1,Manager,502845.0,0,Married,No Car,2_child,30s
345,22,Self Enquiry,2,600.0,Salaried,male,3.0,4.0,Basic,3.0,2.0,0,2,Executive,299565.0,1,Single,No Car,2_child,20s
346,38,Self Enquiry,2,840.0,Salaried,male,3.0,4.0,Deluxe,3.0,3.0,0,2,Manager,358320.0,0,Married,Has Car,1_child,30s
347,37,Self Enquiry,2,840.0,Salaried,male,3.0,4.0,Standard,3.0,2.0,0,1,Senior Manager,400000.0,0,Single,Has Car,2_child,30s
348,30,Self Enquiry,2,420.0,Small Business,male,2.0,3.0,Basic,3.0,1.0,0,3,Executive,267720.0,0,Married,No Car,0_child,30s
349,56,Self Enquiry,3,600.0,Salaried,female,2.0,5.0,Standard,3.0,3.0,0,1,Senior Manager,402315.0,0,Married,Has Car,1_child,50s
350,30,Self Enquiry,1,600.0,Large Business,female,2.0,4.0,Deluxe,4.0,1.0,0,3,AVP,510480.0,0,Divorced,Has Car,0_child,30s
351,20,Company Invited,2,540.0,Large Business,female,3.0,5.0,Basic,3.0,2.0,0,2,Executive,304380.0,0,Single,Has Car,2_child,20s
352,50,Self Enquiry,2,1740.0,Salaried,female,3.0,5.0,Deluxe,3.0,12.0,0,2,Manager,350355.0,0,Divorced,No Car,2_child,50s
353,39,Self Enquiry,1,1920.0,Small Business,male,4.0,4.0,Basic,3.0,3.0,0,2,Executive,449325.0,0,Divorced,No Car,3_child,30s
354,36,Self Enquiry,3,840.0,Salaried,male,3.0,4.0,King,3.0,3.0,0,1,VP,561525.0,0,Married,No Car,2_child,30s
355,28,Self Enquiry,2,480.0,Salaried,male,3.0,4.0,King,3.0,3.0,0,3,VP,495570.0,0,Single,Has Car,0_child,20s
356,52,Company Invited,2,420.0,Salaried,male,3.0,5.0,Deluxe,3.0,2.0,1,1,Senior Manager,424770.0,0,Divorced,Has Car,2_child,50s
357,59,Self Enquiry,2,1680.0,Small Business,male,2.0,4.0,Deluxe,3.0,,0,2,AVP,535065.0,0,Divorced,Has Car,0_child,50s
358,52,Self Enquiry,2,960.0,Small Business,male,2.0,3.0,Deluxe,3.0,1.0,0,2,Manager,315090.0,0,Married,Has Car,1_child,50s
359,26,Company Invited,2,1020.0,Small Business,female,2.0,3.0,Basic,3.0,2.0,0,2,Executive,262950.0,1,Single,Has Car,1_child,20s
360,21,Company Invited,2,,Salaried,female,2.0,4.0,Deluxe,3.0,3.0,0,2,Manager,313950.0,0,Single,No Car,1_child,20s
361,30,Self Enquiry,3,780.0,Small Business,female,2.0,3.0,Standard,3.0,2.0,0,1,Senior Manager,358575.0,0,Married,Has Car,1_child,30s
362,32,Company Invited,2,900.0,Salaried,male,2.0,3.0,Deluxe,3.0,1.0,0,2,Manager,297360.0,0,Married,Has Car,1_child,30s
363,34,Self Enquiry,3,840.0,Small Business,male,2.0,3.0,Deluxe,3.0,3.0,0,2,Manager,340000.0,0,Single,No Car,1_child,30s
364,42,Company Invited,2,900.0,Small Business,male,2.0,3.0,Deluxe,3.0,2.0,0,2,Manager,360195.0,0,Divorced,No Car,1_child,40s
