id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,Marry,Car,Child,AgeGroup,NumberOfTrips_log,TypeofContactNULL,Motivation,EconomicPower,Child01,TripEasier,SalesPerformance,LivingCost,EconomicStability,TripFreaqency,TravelCost,EconomicSegment,PackageMatch
101,20,Company Invited,2,6.493753839851686,Small Business,male,2,4,Basic,3,2,1,4,Executive,300000.0,1,Single,Has Car,0_child,20s,1.0986122886681098,0,18,780000.0,0,36,2.463906146520243,219780.21978021975,297000.0,0,2.09861228866811,5,1.0
102,32,Self Enquiry,2,7.427144133408616,Small Business,male,2,4,Basic,3,5,1,4,Executive,349995.0,1,Divorced,Has Car,0_child,30s,1.791759469228055,0,18,909987.0,0,18,2.154260064515128,256406.59340659337,346495.05000000005,1,2.791759469228055,5,1.0
103,34,Self Enquiry,2,7.090909822079984,Salaried,female,2,4,Basic,3,7,0,4,Executive,270405.0,1,Divorced,No Car,0_child,30s,2.0794415416798357,0,8,540810.0,0,18,2.2564100237431455,208003.84615384616,327190.05000000005,1,3.0794415416798357,12,1.0
104,20,Company Invited,2,6.803505257608338,Salaried,female,2,4,Basic,3,7,0,3,Executive,295065.0,1,Single,Has Car,0_child,20s,2.0794415416798357,0,8,590130.0,0,36,1.7637966820971351,216164.83516483512,357028.65,1,3.0794415416798357,12,1.0
105,51,Self Enquiry,2,6.803505257608338,Small Business,female,1,4,Basic,3,8,0,2,Executive,274395.0,0,Divorced,Has Car,0_child,50s,2.1972245773362196,0,4,548790.0,0,24,1.1758644547314234,201021.978021978,271651.05000000005,1,3.1972245773362196,5,1.0
106,40,Company Invited,2,6.042632833682381,Salaried,male,1,4,Deluxe,3,5,0,2,AVP,280200.0,0,Divorced,Has Car,0_child,40s,1.791759469228055,0,4,728520.0,0,8,1.3239262123303295,205274.72527472524,431508.0,1,2.791759469228055,14,0.8
107,26,Company Invited,3,6.493753839851686,Salaried,male,1,4,Standard,3,3,1,2,Senior Manager,370000.0,1,Married,Has Car,0_child,20s,1.3862943611198906,0,14,481000.0,0,8,1.2319530732601216,321739.1304347826,529100.0000000001,0,2.386294361119891,19,1.0
108,22,Company Invited,2,6.293419278846481,Large Business,male,1,4,Basic,3,2,1,2,Executive,254535.0,1,Single,Has Car,0_child,20s,1.0986122886681098,0,14,661791.0,0,48,1.2711690808349125,186472.52747252744,335986.2,0,2.09861228866811,0,1.0
109,46,Self Enquiry,1,6.398594934535208,Salaried,male,2,3,Deluxe,3,3,0,2,Manager,12.691227229487785,0,Married,No Car,0_child,40s,1.3862943611198906,0,6,49.49578619500236,0,6,0.9377058653324237,7.6916528663562325,16.752419942923876,0,2.386294361119891,16,0.8
110,21,Self Enquiry,1,6.293419278846481,Small Business,female,2,3,Basic,3,3,0,1,Executive,258405.0,0,Single,Has Car,0_child,20s,1.3862943611198906,0,6,775215.0,0,36,0.47668840531309226,164066.66666666666,255820.95,0,2.386294361119891,11,1.0
111,24,Company Invited,2,6.734591659972948,Salaried,male,2,3,Standard,3,3,0,2,Senior Manager,344400.0,1,Single,Has Car,0_child,20s,1.3862943611198906,0,6,895440.0,0,12,0.8909226131201102,252307.69230769225,492492.0000000001,0,2.386294361119891,20,1.0
112,45,Self Enquiry,2,6.580639137284949,Salaried,male,2,3,Deluxe,3,5,0,2,Manager,330000.0,0,Divorced,Has Car,0_child,40s,1.791759469228055,0,6,858000.0,0,6,0.9117655405239998,241758.24175824173,435600.00000000006,1,2.791759469228055,15,0.8
113,33,Self Enquiry,1,6.042632833682381,Small Business,female,2,3,Basic,3,4,0,1,Executive,254205.0,0,Divorced,Has Car,0_child,30s,1.6094379124341003,0,6,762615.0,0,18,0.4964723296238735,161399.99999999997,251662.95,0,2.6094379124341005,11,1.0
114,33,Company Invited,1,6.8679744089702925,Salaried,male,2,3,Deluxe,3,2,0,2,Manager,288480.0,0,Divorced,Has Car,0_child,30s,1.0986122886681098,0,6,1125072.0,0,6,0.8736200286598874,183161.90476190473,380793.6,0,2.09861228866811,16,0.8
115,56,Company Invited,2,6.803505257608338,Salaried,female,2,3,Deluxe,3,2,0,2,AVP,500000.0,0,Married,Has Car,0_child,50s,1.0986122886681098,0,6,1000000.0,0,6,0.8818983410485676,334448.160535117,770000.0,0,2.09861228866811,14,0.8
116,36,Self Enquiry,1,6.660575149839686,Salaried,female,2,3,Standard,3,8,0,2,Senior Manager,500000.0,0,Married,Has Car,0_child,30s,2.1972245773362196,0,6,1500000.0,0,6,0.900823106867042,289855.0724637681,715000.0,1,3.1972245773362196,1,1.0
117,41,Company Invited,1,6.928537818164665,Salaried,male,2,3,Deluxe,4,3,0,2,AVP,413865.0,0,Single,Has Car,0_child,40s,1.3862943611198906,0,6,1614073.5,0,12,0.8659835823180034,262771.4285714285,637352.1000000001,0,3.579441541679836,17,1.0
118,50,Self Enquiry,2,5.8888779583328805,Small Business,male,2,3,Deluxe,4,1,0,2,AVP,460000.0,0,Divorced,Has Car,0_child,50s,0.6931471805599453,0,6,1196000.0,0,6,1.0188698156853258,336996.33699633693,579600.0,0,2.539720770839918,10,1.0
119,31,Self Enquiry,1,6.928537818164665,Large Business,female,2,4,Basic,3,5,0,1,Executive,257340.0,0,Single,No Car,0_child,30s,1.791759469228055,0,8,772020.0,0,36,0.5773223882120022,171560.0,339688.80000000005,1,2.791759469228055,2,1.0
120,22,Company Invited,3,6.8679744089702925,Salaried,female,2,3,Basic,3,2,0,1,Executive,255405.0,0,Single,Has Car,0_child,20s,1.0986122886681098,0,6,255405.0,0,36,0.4368100143299437,243242.85714285713,309040.05000000005,0,2.09861228866811,23,1.0
121,38,Company Invited,2,6.8679744089702925,Small Business,female,2,3,Basic,4,5,0,2,Executive,270000.0,1,Single,Has Car,0_child,30s,1.791759469228055,0,6,540000.0,0,36,0.8736200286598874,197802.19780219777,267300.0,1,4.187639203842083,5,0.8
122,38,Company Invited,1,6.985641817639208,Small Business,female,1,3,Basic,3,5,0,3,Executive,249315.0,0,Single,No Car,0_child,30s,1.791759469228055,0,3,747945.0,0,48,1.2883569233788088,166210.0,246821.85,1,2.791759469228055,11,1.0
123,31,Company Invited,2,6.8679744089702925,Salaried,male,2,3,Basic,3,2,0,1,Executive,259680.0,0,Divorced,Has Car,0_child,30s,1.0986122886681098,0,6,675168.0,0,18,0.4368100143299437,190241.75824175822,314212.80000000005,0,2.09861228866811,12,1.0
124,18,Company Invited,2,6.175867270105761,Large Business,male,2,3,Basic,3,7,0,2,Executive,242280.0,1,Single,Has Car,0_child,10s,2.0794415416798357,0,6,629928.0,0,36,0.9715234699170033,177494.50549450546,319809.60000000003,1,3.0794415416798357,0,1.0
125,52,Company Invited,3,6.175867270105761,Small Business,male,1,3,King,3,1,0,5,VP,274515.0,0,Single,No Car,0_child,50s,0.6931471805599453,0,3,356869.5,0,16,2.428808674792508,274515.0,370595.25,0,1.6931471805599454,24,0.6
126,45,Company Invited,3,6.293419278846481,Large Business,female,1,3,Basic,3,4,0,3,Executive,264480.0,0,Married,No Car,0_child,40s,1.6094379124341003,0,3,264480.0,0,24,1.4300652159392766,240436.36363636362,349113.60000000003,0,2.6094379124341005,25,1.0
127,30,Company Invited,1,6.580639137284949,Small Business,female,2,3,Basic,3,5,0,1,Executive,258390.0,0,Divorced,Has Car,0_child,30s,1.791759469228055,0,6,775170.0,0,18,0.4558827702619999,164057.14285714284,255806.10000000003,1,2.791759469228055,11,1.0
128,38,Company Invited,2,6.734591659972948,Salaried,male,2,3,Deluxe,3,8,0,2,Manager,260310.0,1,Single,No Car,0_child,30s,2.1972245773362196,0,6,676806.0,0,12,0.8909226131201102,200238.46153846153,343609.2,1,3.1972245773362196,15,0.8
129,43,Company Invited,2,6.175867270105761,Salaried,male,2,3,Standard,3,2,0,1,Senior Manager,445575.0,0,Divorced,Has Car,0_child,40s,1.0986122886681098,0,6,1158495.0,0,6,0.48576173495850167,326428.57142857136,637172.2500000001,0,2.09861228866811,20,1.0
130,43,Self Enquiry,3,6.8679744089702925,Small Business,male,2,3,Standard,4,2,0,1,Senior Manager,436320.0,0,Single,Has Car,0_child,40s,1.0986122886681098,0,6,567216.0,0,12,0.4368100143299437,415542.8571428571,510494.4,0,3.147918433002165,22,0.8
131,35,Company Invited,3,6.8679744089702925,Salaried,female,2,4,Deluxe,3,3,0,1,Manager,371775.0,0,Married,No Car,0_child,30s,1.3862943611198906,0,8,371775.0,0,6,0.5824133524399249,337977.2727272727,490743.00000000006,0,2.386294361119891,26,0.8
132,26,Company Invited,1,6.734591659972948,Small Business,female,1,3,Basic,3,8,0,4,Executive,267015.0,1,Single,No Car,0_child,20s,2.1972245773362196,0,3,801045.0,0,48,1.7818452262402205,178010.0,264344.85000000003,1,3.1972245773362196,11,1.0
133,46,Company Invited,3,6.928537818164665,Large Business,female,2,3,Standard,4,5,0,2,Senior Manager,336735.0,0,Divorced,Has Car,0_child,40s,1.791759469228055,0,6,336735.0,0,6,0.8659835823180034,320700.0,525306.6,1,4.187639203842083,27,0.8
134,52,Self Enquiry,2,6.928537818164665,Small Business,male,2,3,Standard,4,2,0,1,Senior Manager,404385.0,0,Single,Has Car,0_child,50s,1.0986122886681098,0,6,1051401.0,0,12,0.4329917911590017,296252.7472527472,473130.45,0,3.147918433002165,3,0.8
135,39,Self Enquiry,1,6.042632833682381,Salaried,male,2,3,Standard,3,2,0,2,Senior Manager,365130.0,0,Divorced,No Car,0_child,30s,1.0986122886681098,0,6,1424007.0,0,6,0.992944659247747,243420.0,522135.9000000001,0,2.09861228866811,1,1.0
136,46,Self Enquiry,2,6.293419278846481,Large Business,female,2,3,Super Deluxe,4,2,0,2,AVP,483855.0,0,Single,Has Car,0_child,40s,1.0986122886681098,0,6,967710.0,0,0,0.9533768106261845,354472.5274725274,812876.3999999999,0,3.147918433002165,28,0.8
137,43,Self Enquiry,1,6.8679744089702925,Salaried,female,2,3,King,4,1,0,1,VP,474720.0,0,Single,No Car,0_child,40s,0.6931471805599453,0,6,1424160.0,0,12,0.4368100143299437,316480.0,783288.0000000001,0,2.539720770839918,29,0.8
138,46,Self Enquiry,1,6.660575149839686,Small Business,male,2,3,Basic,3,4,0,2,Executive,257970.0,0,Single,No Car,0_child,40s,1.6094379124341003,0,6,1006083.0,0,36,0.900823106867042,171980.0,255390.30000000002,0,2.6094379124341005,11,1.0
139,40,Self Enquiry,1,6.928537818164665,Small Business,female,2,3,Basic,3,1,0,2,Executive,268350.0,0,Single,Has Car,0_child,40s,0.6931471805599453,0,6,805050.0,0,36,0.8659835823180034,170380.95238095237,265666.5,0,1.6931471805599454,11,1.0
140,50,Self Enquiry,1,6.928537818164665,Salaried,female,2,3,Deluxe,3,1,0,2,Manager,400320.0,0,Married,No Car,0_child,50s,0.6931471805599453,0,6,1200960.0,0,6,0.8659835823180034,242618.1818181818,528422.4,0,1.6931471805599454,16,0.8
141,55,Self Enquiry,2,6.175867270105761,Salaried,female,1,3,King,3,2,0,3,VP,420780.0,0,Married,Has Car,0_child,50s,1.0986122886681098,0,3,841560.0,0,8,1.457285204875505,281458.19397993304,694287.0000000001,0,2.09861228866811,30,0.6
142,50,Company Invited,1,6.660575149839686,Salaried,male,1,3,Standard,3,1,0,4,Executive,269235.0,0,Divorced,No Car,0_child,50s,0.6931471805599453,0,3,1050016.5,0,8,1.801646213734084,179490.0,325774.35000000003,0,1.6931471805599454,13,1.0
143,58,Self Enquiry,2,6.493753839851686,Salaried,male,2,3,Basic,3,8,1,1,Executive,270540.0,0,Single,No Car,0_child,50s,2.1972245773362196,0,16,703404.0,0,36,0.46198240247254563,208107.6923076923,327353.4,1,3.1972245773362196,12,1.0
144,27,Self Enquiry,2,6.042632833682381,Salaried,female,2,3,Basic,3,4,1,2,Executive,258285.0,1,Divorced,Has Car,0_child,20s,1.6094379124341003,0,16,516570.0,0,18,0.992944659247747,189219.7802197802,312524.85000000003,0,2.6094379124341005,12,1.0
145,50,Self Enquiry,2,6.803505257608338,Salaried,female,2,3,Standard,3,8,1,1,Senior Manager,274380.0,1,Single,No Car,0_child,50s,2.1972245773362196,0,16,548760.0,0,12,0.4409491705242838,211061.53846153847,392363.4,1,3.1972245773362196,20,1.0
146,36,Company Invited,3,6.734591659972948,Small Business,female,2,3,Deluxe,3,4,1,1,AVP,431010.0,0,Single,No Car,0_child,30s,1.6094379124341003,0,16,431010.0,0,12,0.4454613065600551,431010.0,543072.6,0,2.6094379124341005,6,0.8
147,50,Company Invited,3,6.660575149839686,Salaried,male,2,3,Standard,3,2,1,2,Senior Manager,373845.0,0,Single,No Car,0_child,50s,1.0986122886681098,0,16,485998.5,0,12,0.900823106867042,373845.0,534598.3500000001,0,2.09861228866811,19,1.0
148,34,Company Invited,2,6.734591659972948,Small Business,male,3,5,Basic,3,6,0,1,Executive,12.602516648917144,0,Single,No Car,0_child,30s,1.9459101490553132,0,15,32.766543287184575,0,24,0.7424355109334252,9.694243576090111,12.476491482427974,1,2.9459101490553135,5,1.0
149,24,Company Invited,3,6.803505257608338,Salaried,female,3,4,Standard,3,2,0,2,Senior Manager,353670.0,0,Married,Has Car,0_child,20s,1.0986122886681098,0,12,353670.0,0,4,1.1758644547314234,307539.1304347826,505748.1000000001,0,2.09861228866811,19,1.0
150,53,Self Enquiry,1,6.734591659972948,Salaried,male,3,4,Deluxe,3,3,0,2,AVP,449715.0,0,Single,Has Car,0_child,50s,1.3862943611198906,0,12,1753888.5,0,8,1.1878968174934803,285533.3333333333,692561.1000000001,0,2.386294361119891,17,0.8
151,38,Self Enquiry,2,6.398594934535208,Salaried,female,3,4,Standard,3,1,0,2,Senior Manager,398475.0,0,Divorced,Has Car,0_child,30s,0.6931471805599453,0,12,796950.0,0,4,1.2502744871098983,291923.0769230769,569819.2500000001,0,1.6931471805599454,20,1.0
152,45,Self Enquiry,1,6.175867270105761,Salaried,male,3,4,Standard,3,2,0,2,Senior Manager,390000.0,0,Single,No Car,0_child,40s,1.0986122886681098,0,12,1521000.0,0,8,1.2953646265560044,260000.0,557700.0000000001,0,2.09861228866811,1,1.0
153,50,Self Enquiry,1,7.678326356506885,Small Business,male,3,4,Deluxe,3,3,0,1,AVP,490000.0,0,Married,Has Car,0_child,50s,1.3862943611198906,0,12,1911000.0,0,4,0.5209468592866281,284057.97101449274,617400.0,0,2.386294361119891,9,0.8
154,38,Self Enquiry,3,6.734591659972948,Small Business,male,3,4,Basic,4,2,0,2,Executive,265110.0,0,Single,No Car,0_child,30s,1.0986122886681098,0,12,344643.0,0,24,1.1878968174934803,265110.0,262458.9,0,3.147918433002165,4,0.8
155,41,Self Enquiry,1,6.175867270105761,Large Business,male,3,4,Deluxe,3,3,0,2,AVP,385905.0,0,Single,Has Car,0_child,40s,1.3862943611198906,0,12,1505029.5,0,8,1.2953646265560044,245019.0476190476,648320.3999999999,0,2.386294361119891,31,0.8
156,39,Self Enquiry,1,6.293419278846481,Small Business,male,1,3,Standard,3,3,0,2,Senior Manager,411855.0,0,Single,No Car,0_child,30s,1.3862943611198906,0,3,1606234.5,0,16,0.9533768106261845,274570.0,481870.35000000003,0,2.386294361119891,8,1.0
157,30,Self Enquiry,1,6.175867270105761,Salaried,male,1,3,Basic,3,4,0,2,Executive,257025.0,0,Divorced,Has Car,0_child,30s,1.6094379124341003,0,3,1002397.5,0,24,0.9715234699170033,163190.47619047618,311000.25,0,2.6094379124341005,13,1.0
158,27,Company Invited,1,6.175867270105761,Small Business,male,1,3,Basic,3,1,0,1,Executive,264345.0,0,Single,Has Car,0_child,20s,0.6931471805599453,0,3,1030945.5,0,48,0.48576173495850167,167838.0952380952,261701.55000000002,0,1.6931471805599454,11,1.0
159,31,Self Enquiry,2,6.175867270105761,Small Business,male,1,3,Basic,3,7,0,2,Executive,251850.0,1,Single,No Car,0_child,30s,2.0794415416798357,0,3,654810.0,0,48,0.9715234699170033,193730.76923076922,249331.50000000003,1,3.0794415416798357,5,1.0
160,46,Self Enquiry,1,6.493753839851686,Small Business,male,1,3,King,3,6,0,2,VP,467460.0,0,Divorced,No Car,0_child,40s,1.9459101490553132,0,3,1823094.0,0,8,0.9239648049450913,311640.0,631071.0,1,2.9459101490553135,32,0.6
161,40,Company Invited,1,6.042632833682381,Salaried,female,1,3,Deluxe,3,2,0,2,AVP,476955.0,0,Married,No Car,0_child,40s,1.0986122886681098,0,3,1430865.0,0,8,0.992944659247747,289063.63636363635,734510.7,0,2.09861228866811,17,0.8
162,52,Company Invited,1,6.8679744089702925,Small Business,male,1,3,Basic,3,16,0,2,Executive,277005.0,0,Single,No Car,0_child,50s,2.833213344056216,0,3,1080319.5,0,48,0.8736200286598874,184670.0,274234.95,2,3.833213344056216,11,1.0
163,30,Self Enquiry,1,6.042632833682381,Large Business,female,2,4,Basic,3,2,0,2,Executive,245340.0,0,Single,No Car,0_child,30s,1.0986122886681098,0,8,736020.0,0,36,1.3239262123303295,163560.0,323848.80000000005,0,2.09861228866811,2,1.0
164,43,Self Enquiry,1,6.293419278846481,Small Business,female,2,4,Basic,3,1,0,2,Executive,278595.0,0,Divorced,Has Car,0_child,40s,0.6931471805599453,0,8,835785.0,0,18,1.2711690808349125,176885.71428571426,275809.05000000005,0,1.6931471805599454,11,1.0
165,27,Company Invited,2,6.803505257608338,Large Business,male,2,4,Basic,3,6,1,2,Executive,296055.0,1,Single,No Car,0_child,20s,1.9459101490553132,0,18,769743.0,0,36,1.1758644547314234,227734.61538461538,390792.60000000003,1,2.9459101490553135,0,1.0
166,36,Self Enquiry,2,6.175867270105761,Salaried,male,2,4,Basic,3,2,0,2,Executive,264990.0,0,Single,Has Car,0_child,30s,1.0986122886681098,0,8,688974.0,0,36,1.2953646265560044,194131.8681318681,320637.9,0,2.09861228866811,12,1.0
167,40,Company Invited,1,6.734591659972948,Small Business,female,1,1,Standard,3,1,0,1,Senior Manager,430470.0,0,Married,Has Car,0_child,40s,0.6931471805599453,0,1,1291410.0,0,8,0.14848710218668504,249547.8260869565,503649.9,0,1.6931471805599454,8,1.0
168,33,Company Invited,2,6.985641817639208,Small Business,male,1,3,Deluxe,3,1,0,1,AVP,342585.0,1,Single,No Car,0_child,30s,0.6931471805599453,0,3,890721.0,0,16,0.42945230779293625,263526.92307692306,431657.1,0,1.6931471805599454,10,0.8
169,31,Company Invited,2,6.8679744089702925,Large Business,female,1,3,Basic,3,1,0,2,Executive,260000.0,1,Single,No Car,0_child,30s,0.6931471805599453,0,3,520000.0,0,48,0.8736200286598874,200000.0,343200.0,0,1.6931471805599454,0,1.0
170,31,Company Invited,2,6.734591659972948,Salaried,female,1,3,Deluxe,3,2,0,1,Manager,332460.0,0,Single,No Car,0_child,30s,1.0986122886681098,0,3,664920.0,0,16,0.4454613065600551,255738.46153846153,438847.20000000007,0,2.09861228866811,15,0.8
171,28,Company Invited,1,6.734591659972948,Salaried,male,1,0,Deluxe,3,12,0,2,Manager,300000.0,0,Single,Has Car,0_child,20s,2.5649493574615367,0,0,1170000.0,0,16,0.0,190476.19047619044,396000.0,2,3.5649493574615367,16,0.8
172,26,Self Enquiry,2,6.985641817639208,Small Business,male,1,1,Basic,3,5,0,2,Executive,256650.0,1,Divorced,No Car,0_child,20s,1.791759469228055,0,1,667290.0,0,24,0.28630153852862417,197423.0769230769,254083.50000000003,1,2.791759469228055,5,1.0
173,33,Company Invited,1,6.660575149839686,Small Business,male,1,3,Basic,3,2,0,1,Executive,275160.0,0,Divorced,No Car,0_child,30s,1.0986122886681098,0,3,1073124.0,0,24,0.450411553433521,183440.0,272408.4,0,2.09861228866811,11,1.0
174,55,Self Enquiry,1,7.273092595999522,Small Business,male,2,3,Deluxe,3,7,0,2,AVP,428025.0,0,Married,Has Car,0_child,50s,2.0794415416798357,0,6,1669297.5,0,6,0.82495856072288,248130.43478260867,539311.5,1,3.0794415416798357,9,0.8
175,58,Self Enquiry,1,6.8679744089702925,Salaried,male,1,1,Deluxe,3,6,0,1,AVP,461010.0,0,Married,Has Car,0_child,50s,1.9459101490553132,0,1,1797939.0,0,8,0.14560333810998122,267252.17391304346,709955.4,1,2.9459101490553135,17,0.8
176,31,Company Invited,3,6.8679744089702925,Small Business,male,1,3,Basic,3,2,0,1,Executive,245805.0,0,Divorced,Has Car,0_child,30s,1.0986122886681098,0,3,319546.5,0,24,0.4368100143299437,234100.0,243346.95,0,2.09861228866811,4,1.0
177,32,Company Invited,2,6.803505257608338,Small Business,male,1,3,Basic,3,3,0,2,Executive,256545.0,1,Single,No Car,0_child,30s,1.3862943611198906,0,3,667017.0,0,48,0.8818983410485676,197342.3076923077,253979.55000000002,0,2.386294361119891,5,1.0
178,60,Self Enquiry,1,6.493753839851686,Small Business,male,1,1,Deluxe,4,6,1,1,AVP,400000.0,0,Married,Has Car,0_child,60s,1.9459101490553132,0,11,1560000.0,0,8,0.1539941341575152,231884.05797101447,503999.99999999994,1,4.41886522358297,9,1.0
179,33,Self Enquiry,2,7.2305631534092925,Small Business,female,1,1,Basic,3,2,1,1,Executive,260445.0,0,Divorced,No Car,0_child,30s,1.0986122886681098,0,11,520890.0,0,24,0.1383018139504789,200342.3076923077,257840.55000000002,0,2.09861228866811,5,1.0
180,27,Company Invited,2,5.8888779583328805,Large Business,male,1,3,Standard,3,8,1,2,Senior Manager,440280.0,1,Single,No Car,0_child,20s,2.1972245773362196,0,13,1144728.0,0,16,1.0188698156853258,338676.92307692306,686836.8,1,3.1972245773362196,33,1.0
181,40,Self Enquiry,2,6.580639137284949,Salaried,male,2,4,Deluxe,3,2,0,2,AVP,481905.0,0,Single,Has Car,0_child,40s,1.0986122886681098,0,8,1252953.0,0,12,1.215687387365333,353043.956043956,742133.7,0,2.09861228866811,14,0.8
182,25,Self Enquiry,2,6.8679744089702925,Small Business,male,3,5,Basic,3,3,0,1,Executive,333030.0,1,Divorced,No Car,0_child,20s,1.3862943611198906,0,15,865878.0,0,12,0.7280166905499061,256176.92307692306,329699.7,0,2.386294361119891,5,1.0
183,28,Company Invited,2,6.293419278846481,Small Business,male,3,5,Basic,3,7,0,2,Executive,310575.0,1,Single,No Car,0_child,20s,2.0794415416798357,0,15,807495.0,0,24,1.5889613510436407,238903.84615384616,307469.25,1,3.0794415416798357,5,1.0
184,50,Self Enquiry,1,6.985641817639208,Large Business,male,3,5,Basic,3,5,0,2,Executive,306420.0,1,Single,Has Car,0_child,50s,1.791759469228055,0,15,1195038.0,0,24,1.431507692643121,194552.38095238092,404474.4,1,2.791759469228055,2,1.0
185,27,Self Enquiry,1,6.293419278846481,Salaried,male,3,5,Basic,4,2,1,1,Executive,270780.0,1,Divorced,Has Car,0_child,20s,1.0986122886681098,0,25,1056042.0,0,12,0.7944806755218203,171923.8095238095,327643.80000000005,0,3.147918433002165,13,0.8
